Player,Position,Age,Cap_Hit,Cap_Hit_Percentage,Dead_Cap,Base_Salary,Signing_Bonus,Per_Game_Bonus,Roster_Bonus,Option_Bonus,Workout_Bonus,Restructure_Proration,Incentives,Cap_Type,Year
Akeem Hunt,RB,22,"$179,117",0.13%,-,"$179,117",-,-,-,-,-,-,-,table_active,2015
B.J. Daniels,WR,26,"$60,000",0.04%,-,"$60,000",-,-,-,-,-,-,-,table_active,2015
Corey Moore,SS,22,"$25,588",0.02%,-,"$25,588",-,-,-,-,-,-,-,table_active,2015
Duane Brown,LT,30,"$9,500,000",6.63%,"($5,000,000)","$7,000,000","$2,500,000",-,-,-,-,-,-,table_injured,2015
Arian Foster,RB,29,"$8,706,250",6.08%,"($10,600,000)","$6,000,000","$2,300,000",-,"$406,250",-,-,-,-,table_injured,2015
Tom Savage,QB,25,"$408,146",0.28%,"($225,438)","$333,000","$75,146",-,-,-,-,-,-,table_injured,2015
Greg Mancz,C,23,"$375,058",0.26%,"($6,000)","$373,058","$2,000",-,-,-,-,-,-,table_injured,2015
Lonnie Ballentine,FS,22,"$370,768",0.26%,"($34,422)","$359,294","$11,474",-,-,-,-,-,-,table_injured,2015
Jeff Adams,G,26,"$353,823",0.25%,-,"$353,823",-,-,-,-,-,-,-,table_injured,2015
T.J. Yates,QB,28,"$344,117",0.24%,-,"$438,235",-,-,-,-,-,-,-,table_injured,2015
Reshard Cliett,OLB,23,"$343,075",0.24%,-,"$318,000","$25,075",-,-,-,-,-,-,table_injured,2015
Carlos Thompson,OLB,23,"$339,480",0.24%,"($2,500)","$338,647",$833,-,-,-,-,-,-,table_injured,2015
Anthony Denham,TE,24,"$333,000",0.23%,-,"$333,000",-,-,-,-,-,-,-,table_injured,2015
Charles James,CB,25,"$330,000",0.23%,-,"$330,000",-,-,-,-,-,-,-,table_injured,2015
Chad Slade,G,23,"$319,666",0.22%,"($5,000)","$318,000","$1,666",-,-,-,-,-,-,table_injured,2015
Andre Johnson,WR,,"$7,319,583",5.11%,,,,,,,,,,table_dead,2015
Ryan Mallett,QB,,"$2,937,500",2.05%,,,,,,,,,,table_dead,2015
Chris Myers,C,,"$2,000,000",1.40%,,,,,,,,,,table_dead,2015
Ryan Fitzpatrick,QB,,"$625,000",0.44%,,,,,,,,,,table_dead,2015
D.J. Swearinger,FS,,"$459,564",0.32%,,,,,,,,,,table_dead,2015
James Rouse,DE,,"$324,000",0.23%,,,,,,,,,,table_dead,2015
Jumal Rolle,CB,,"$300,000",0.21%,,,,,,,,,,table_dead,2015
Mike Mohamed,ILB,,"$271,764",0.19%,,,,,,,,,,table_dead,2015
Brennan Williams,RT,,"$271,450",0.19%,,,,,,,,,,table_dead,2015
Kourtnei Brown,OLB,,"$204,705",0.14%,,,,,,,,,,table_dead,2015
Trevardo Williams,DE,,"$203,806",0.14%,,,,,,,,,,table_dead,2015
DeVier Posey,WR,,"$171,023",0.12%,,,,,,,,,,table_dead,2015
Randy Bullock,K,,"$160,997",0.11%,,,,,,,,,,table_dead,2015
Louis Nix,DT,,"$143,813",0.10%,,,,,,,,,,table_dead,2015
Keshawn Martin,WR,,"$141,963",0.10%,,,,,,,,,,table_dead,2015
Karim Barton,G,,"$112,200",0.08%,,,,,,,,,,table_dead,2015
Kenny Hilliard,RB,,"$112,200",0.08%,,,,,,,,,,table_dead,2015
Dan Pettinato,DT,,"$112,200",0.08%,,,,,,,,,,table_dead,2015
Eric Tomlinson,TE,,"$112,200",0.08%,,,,,,,,,,table_dead,2015
Corey Moore,SS,,"$105,600",0.07%,,,,,,,,,,table_dead,2015
Chandler Worthy,WR,,"$102,352",0.07%,,,,,,,,,,table_dead,2015
Damaris Johnson,WR,,"$100,000",0.07%,,,,,,,,,,table_dead,2015
Tyson Clabo,RT,,"$100,000",0.07%,,,,,,,,,,table_dead,2015
Chris Clemons,FS,,"$100,000",0.07%,,,,,,,,,,table_dead,2015
Josh Lenz,WR,,"$79,200",0.06%,,,,,,,,,,table_dead,2015
Chandler Worthy,WR,,"$79,200",0.06%,,,,,,,,,,table_dead,2015
Will Yeatman,LT,,"$68,471",0.05%,,,,,,,,,,table_dead,2015
Zac Dysert,QB,,"$52,800",0.04%,,,,,,,,,,table_dead,2015
Jeff Tarpinian,OLB,,"$50,000",0.03%,,,,,,,,,,table_dead,2015
Lynden Trail,OLB,,"$49,627",0.03%,,,,,,,,,,table_dead,2015
Kurtis Drummond,SS,,"$46,200",0.03%,,,,,,,,,,table_dead,2015
Steven Means,DE,,"$46,200",0.03%,,,,,,,,,,table_dead,2015
Stevie Brown,SS,,"$40,000",0.03%,,,,,,,,,,table_dead,2015
Dalton Freeman,C,,"$39,600",0.03%,,,,,,,,,,table_dead,2015
Gerald Rivers,DE,,"$39,600",0.03%,,,,,,,,,,table_dead,2015
Alan Bonner,WR,,"$33,000",0.02%,,,,,,,,,,table_dead,2015
Tony Washington,OLB,,"$28,794",0.02%,,,,,,,,,,table_dead,2015
Daryl Richardson,RB,,"$26,400",0.02%,,,,,,,,,,table_dead,2015
J.J. Worton,WR,,"$26,400",0.02%,,,,,,,,,,table_dead,2015
Alan Bonner,WR,,"$24,250",0.02%,,,,,,,,,,table_dead,2015
Mike McFarland,TE,,"$20,371",0.01%,,,,,,,,,,table_dead,2015
Max Bullough,ILB,,"$19,800",0.01%,,,,,,,,,,table_dead,2015
Edawn Coughman,LT,,"$19,800",0.01%,,,,,,,,,,table_dead,2015
Kenny Hilliard,RB,,"$16,344",0.01%,,,,,,,,,,table_dead,2015
Jordan Dewalt-Ondijo,DE,,"$13,200",0.01%,,,,,,,,,,table_dead,2015
Zac Dysert,QB,,"$13,200",0.01%,,,,,,,,,,table_dead,2015
Akeem Hunt,RB,,"$13,200",0.01%,,,,,,,,,,table_dead,2015
Tony Washington,OLB,,"$13,200",0.01%,,,,,,,,,,table_dead,2015
Jake Cotton,G,,"$7,000",0.00%,,,,,,,,,,table_dead,2015
Robert Nelson,CB,,"$6,600",0.00%,,,,,,,,,,table_dead,2015
Daryl Richardson,RB,,"$6,600",0.00%,,,,,,,,,,table_dead,2015
Joseph Treadwell,T,,"$6,600",0.00%,,,,,,,,,,table_dead,2015
Chandler Worthy,WR,,"$6,600",0.00%,,,,,,,,,,table_dead,2015
Matt Feiler,RT,,"$3,334",0.00%,,,,,,,,,,table_dead,2015
Sullivan Grosz,DT,,"$3,334",0.00%,,,,,,,,,,table_dead,2015
Anthony McClung,WR,,"$2,667",0.00%,,,,,,,,,,table_dead,2015
Bryan Witzmann,G,,"$2,666",0.00%,,,,,,,,,,table_dead,2015
Chris Boswell,K,,"$2,000",0.00%,,,,,,,,,,table_dead,2015
Max Bullough,ILB,,"$2,000",0.00%,,,,,,,,,,table_dead,2015
Anthony Denham,TE,,"$2,000",0.00%,,,,,,,,,,table_dead,2015
Tyrone Ezell,DT,,"$2,000",0.00%,,,,,,,,,,table_dead,2015
Travis Labhart,WR,,"$2,000",0.00%,,,,,,,,,,table_dead,2015
Chris Young,ILB,,"$2,000",0.00%,,,,,,,,,,table_dead,2015
Kurtis Drummond,SS,,"$1,666",0.00%,,,,,,,,,,table_dead,2015
Brandon Ivory,DT,,"$1,666",0.00%,,,,,,,,,,table_dead,2015
Terrance Lloyd,OLB,,"$1,334",0.00%,,,,,,,,,,table_dead,2015
Chris McAlister,DE,,"$1,334",0.00%,,,,,,,,,,table_dead,2015
Marcus Williams,CB,,"$1,334",0.00%,,,,,,,,,,table_dead,2015
Jason Ankrah,DE,,"$1,000",0.00%,,,,,,,,,,table_dead,2015
Austin Brown,DT,,"$1,000",0.00%,,,,,,,,,,table_dead,2015
Will Johnson,T,,"$1,000",0.00%,,,,,,,,,,table_dead,2015
Alec Lemon,WR,,"$1,000",0.00%,,,,,,,,,,table_dead,2015
Cameron McLeod,DT,,"$1,000",0.00%,,,,,,,,,,table_dead,2015
Dan Pettinato,DT,,"$1,000",0.00%,,,,,,,,,,table_dead,2015
Chandler Worthy,WR,,"$1,000",0.00%,,,,,,,,,,table_dead,2015
Chris Coyle,TE,,$667,0.00%,,,,,,,,,,table_dead,2015
Khari Lee,TE,,$666,0.00%,,,,,,,,,,table_dead,2015
Brock Osweiler,QB,26,"$12,000,000",7.73%,"($37,000,000)","$4,000,000","$3,000,000",-,"$5,000,000",-,-,-,-,table_active,2016
Duane Brown,LT,31,"$9,500,000",6.12%,"($2,500,000)","$7,000,000","$2,500,000",-,-,-,-,-,-,table_active,2016
Brian Cushing,ILB,29,"$9,047,500",5.83%,"($12,200,000)","$5,000,000","$1,597,500",-,"$1,250,000","$1,200,000",-,-,-,table_active,2016
Kareem Jackson,CB,28,"$8,437,500",5.43%,"($12,750,000)","$6,000,000","$2,250,000",-,"$187,500",-,-,-,-,table_active,2016
Johnathan Joseph,CB,32,"$7,000,000",4.51%,"($6,500,000)","$6,500,000",-,-,"$500,000",-,-,-,-,table_active,2016
Jeff Allen,G,26,"$6,250,000",4.03%,"($14,750,000)","$2,000,000","$1,250,000",-,"$3,000,000",-,-,-,-,table_active,2016
Jadeveon Clowney,OLB,23,"$6,074,454",3.91%,"($10,394,090)","$600,000","$3,629,636",-,"$1,844,818",-,-,-,-,table_active,2016
Whitney Mercilus,OLB,26,"$5,784,375",3.73%,"($8,700,000)","$4,500,000","$1,050,000",-,"$234,375",-,-,-,-,table_active,2016
Vince Wilfork,DT,35,"$5,500,000",3.54%,"($5,500,000)","$4,000,000","$1,500,000",-,-,-,-,-,-,table_active,2016
Lamar Miller,RB,25,"$5,500,000",3.54%,"($14,000,000)","$1,000,000","$1,000,000",-,"$3,500,000",-,-,-,-,table_active,2016
Chris Clark,LT,31,"$2,750,000",1.77%,"($3,250,000)","$1,500,000","$500,000",-,"$750,000",-,-,-,-,table_active,2016
Akeem Dent,ILB,29,"$2,625,000",1.69%,"($2,375,000)","$2,000,000","$375,000",-,"$250,000",-,-,-,-,table_active,2016
Tony Bergstrom,C,30,"$2,500,000",1.61%,"($2,625,000)","$1,125,000","$375,000",-,"$1,000,000",-,-,-,-,table_active,2016
DeAndre Hopkins,WR,24,"$2,426,678",1.56%,"($1,426,678)","$1,000,000","$981,673",-,"$445,005",-,-,-,-,table_active,2016
Will Fuller,WR,22,"$1,848,057",1.19%,"($9,409,270)","$450,000","$1,398,057",-,-,-,-,-,-,table_active,2016
Shane Lechler,P,40,"$1,800,000",1.16%,"($1,800,000)","$1,300,000","$500,000",-,-,-,-,-,-,table_active,2016
Brandon Weeden,QB,33,"$1,737,500",1.12%,"($1,250,000)","$800,000",-,-,"$937,500",-,-,-,-,table_active,2016
A.J. Bouye,CB,25,"$1,671,000",1.08%,-,"$1,671,000",-,-,-,-,-,-,-,table_active,2016
John Simon,OLB,26,"$1,671,000",1.08%,-,"$1,671,000",-,-,-,-,-,-,-,table_active,2016
Xavier Su'a-Filo,G,25,"$1,514,073",0.98%,"($1,696,591)","$924,691","$589,382",-,-,-,-,-,-,table_active,2016
Quintin Demps,SS,31,"$1,470,000",0.95%,"($1,260,000)","$1,000,000",-,-,"$470,000",-,-,-,-,table_active,2016
Benardrick McKinney,ILB,24,"$1,214,801",0.78%,"($2,288,481)","$677,961","$536,840",-,-,-,-,-,-,table_active,2016
Eddie Pleasant,FS,28,"$1,036,000",0.67%,-,"$725,000",-,-,"$311,000",-,-,-,-,table_active,2016
Johnathan Grimes,RB,27,"$900,000",0.58%,"($200,000)","$700,000",-,-,"$200,000",-,-,-,-,table_active,2016
Jon Weeks,LS,30,"$875,000",0.56%,"($1,025,000)","$825,000","$50,000",-,-,-,-,-,-,table_active,2016
C.J. Fiedorowicz,TE,25,"$860,826",0.55%,"($351,652)","$685,000","$175,826",-,-,-,-,-,-,table_active,2016
Antonio Smith,DE,35,"$811,176",0.52%,-,"$811,176",-,-,-,-,-,-,-,table_active,2016
Ryan Griffin,TE,26,"$694,670",0.45%,"($19,670)","$675,000","$19,670",-,-,-,-,-,-,table_active,2016
Nick Novak,K,35,"$680,000",0.44%,"($985,000)","$885,000",-,-,"$80,000",-,-,-,-,table_active,2016
Tom Savage,QB,26,"$675,146",0.43%,"($150,292)","$600,000","$75,146",-,-,-,-,-,-,table_active,2016
Oday Aboushi,G,25,"$675,000",0.43%,-,"$675,000",-,-,-,-,-,-,-,table_active,2016
