Player,Position,Age,Cap_Hit,Cap_Hit_Percentage,Dead_Cap,Base_Salary,Signing_Bonus,Per_Game_Bonus,Roster_Bonus,Option_Bonus,Workout_Bonus,Restructure_Proration,Incentives,Cap_Type,Year
Sheldon Price,CB,24,"$30,000",0.02%,-,"$30,000",-,-,-,-,-,-,-,table_active,2015
Joe Flacco,QB,30,"$14,550,000",10.15%,"($36,400,000)","$4,000,000","$5,800,000",-,-,"$4,750,000",-,-,-,table_injured,2015
Eugene Monroe,LT,28,"$7,700,000",5.37%,"($14,300,000)","$5,500,000","$2,200,000",-,-,-,-,-,-,table_injured,2015
Dennis Pitta,TE,30,"$6,200,000",4.33%,"($12,800,000)","$4,000,000","$2,200,000",-,-,-,-,-,-,table_injured,2015
Steve Smith,WR,36,"$4,166,666",2.91%,"($2,333,336)","$3,000,000","$1,166,666",-,-,-,-,-,-,table_injured,2015
Terrell Suggs,OLB,33,"$3,950,000",2.76%,"($12,800,000)","$1,000,000","$2,200,000",-,-,-,-,"$750,000",-,table_injured,2015
Jeremy Zuttah,C,29,"$2,478,382",1.73%,"($4,800,000)","$1,371,176","$700,000",-,-,-,-,"$407,206",-,table_injured,2015
Matt Elam,SS,24,"$1,845,546",1.29%,"($2,670,910)","$1,020,182","$825,364",-,-,-,-,-,-,table_injured,2015
Chris Canty,DE,33,"$1,735,000",1.21%,"($1,530,000)","$970,000","$765,000",-,-,-,-,-,-,table_injured,2015
Justin Forsett,RB,30,"$1,600,000",1.12%,"($3,000,000)","$900,000","$700,000",-,-,-,-,-,-,table_injured,2015
Breshad Perriman,WR,22,"$1,534,607",1.07%,"($7,083,227)","$386,823","$1,147,784",-,-,-,-,-,-,table_injured,2015
Crockett Gillmore,T,24,"$615,680",0.43%,"($379,512)","$489,176","$126,504",-,-,-,-,-,-,table_injured,2015
Marlon Brown,WR,24,"$572,726",0.40%,"($1,668)","$571,058","$1,668",-,-,-,-,-,-,table_injured,2015
Will Davis,CB,25,"$522,794",0.36%,-,"$522,794",-,-,-,-,-,-,-,table_injured,2015
Lorenzo Taliaferro,RB,24,"$460,204",0.32%,"($225,438)","$385,058","$75,146",-,-,-,-,-,-,table_injured,2015
Darren Waller,TE,23,"$392,359",0.27%,"($104,732)","$366,176","$26,183",-,-,-,-,-,-,table_injured,2015
Michael Campanaro,WR,24,"$391,522",0.27%,"($50,625)","$374,647","$16,875",-,-,-,-,-,-,table_injured,2015
Allen Reisner,TE,27,"$333,000",0.23%,-,"$333,000",-,-,-,-,-,-,-,table_injured,2015
Julian Wilson,CB,24,"$321,000",0.22%,"($9,000)","$318,000","$3,000",-,-,-,-,-,-,table_injured,2015
Cam Worthy,WR,23,"$318,833",0.22%,"($2,500)","$318,000",$833,-,-,-,-,-,-,table_injured,2015
Micajah Reynolds,DT,24,"$318,000",0.22%,-,"$318,000",-,-,-,-,-,-,-,table_injured,2015
Chase Ford,TE,25,"$240,882",0.17%,-,"$240,882",-,-,-,-,-,-,-,table_injured,2015
Ray Rice,RB,,"$9,500,000",6.63%,,,,,,,,,,table_dead,2015
Haloti Ngata,DT,,"$7,500,000",5.23%,,,,,,,,,,table_dead,2015
Jacoby Jones,WR,,"$2,625,000",1.83%,,,,,,,,,,table_dead,2015
Chris Canty,DE,,"$666,667",0.47%,,,,,,,,,,table_dead,2015
Zach Thompson,DE,,"$243,176",0.17%,,,,,,,,,,table_dead,2015
Jeremy Ross,WR,,"$232,941",0.16%,,,,,,,,,,table_dead,2015
Christo Bilukidi,DT,,"$195,294",0.14%,,,,,,,,,,table_dead,2015
Asa Jackson,CB,,"$194,117",0.14%,,,,,,,,,,table_dead,2015
John Simon,OLB,,"$192,826",0.13%,,,,,,,,,,table_dead,2015
Rashaan Melvin,CB,,"$172,058",0.12%,,,,,,,,,,table_dead,2015
Bernard Pierce,RB,,"$138,986",0.10%,,,,,,,,,,table_dead,2015
Jason Babin,DE,,"$137,647",0.10%,,,,,,,,,,table_dead,2015
Gino Gradkowski,C,,"$121,106",0.08%,,,,,,,,,,table_dead,2015
Cassius Vaughn,CB,,"$103,235",0.07%,,,,,,,,,,table_dead,2015
Joseph Morgan,WR,,"$103,235",0.07%,,,,,,,,,,table_dead,2015
Chris Greenwood,CB,,"$102,353",0.07%,,,,,,,,,,table_dead,2015
Raheem Mostert,RB,,"$102,353",0.07%,,,,,,,,,,table_dead,2015
Brennen Beyer,ILB,,"$99,000",0.07%,,,,,,,,,,table_dead,2015
Robert Myers,G,,"$92,400",0.06%,,,,,,,,,,table_dead,2015
Keith Wenning,QB,,"$78,054",0.05%,,,,,,,,,,table_dead,2015
Kaleb Johnson,T,,"$72,600",0.05%,,,,,,,,,,table_dead,2015
Nick Perry,FS,,"$66,000",0.05%,,,,,,,,,,table_dead,2015
Sheldon Price,CB,,"$66,000",0.05%,,,,,,,,,,table_dead,2015
Terrence Magee,RT,,"$52,176",0.04%,,,,,,,,,,table_dead,2015
Kaleb Johnson,T,,"$51,176",0.04%,,,,,,,,,,table_dead,2015
Terrence Magee,RT,,"$51,176",0.04%,,,,,,,,,,table_dead,2015
Cassius Vaughn,CB,,"$50,000",0.03%,,,,,,,,,,table_dead,2015
Jeremy Butler,WR,,"$46,200",0.03%,,,,,,,,,,table_dead,2015
Blaine Clausell,T,,"$46,200",0.03%,,,,,,,,,,table_dead,2015
De'Ondre Wesley,G,,"$46,200",0.03%,,,,,,,,,,table_dead,2015
Robert Myers,G,,"$41,563",0.03%,,,,,,,,,,table_dead,2015
Daniel Brown,TE,,"$39,600",0.03%,,,,,,,,,,table_dead,2015
Ryan Jensen,C,,"$39,340",0.03%,,,,,,,,,,table_dead,2015
Bryn Renner,QB,,"$34,411",0.02%,,,,,,,,,,table_dead,2015
Asa Jackson,CB,,"$34,015",0.02%,,,,,,,,,,table_dead,2015
Asa Jackson,CB,,"$33,000",0.02%,,,,,,,,,,table_dead,2015
Asa Jackson,CB,,"$33,000",0.02%,,,,,,,,,,table_dead,2015
Chuck Jacobs,WR,,"$33,000",0.02%,,,,,,,,,,table_dead,2015
Jeremy Ross,WR,,"$33,000",0.02%,,,,,,,,,,table_dead,2015
Charles James,CB,,"$30,000",0.02%,,,,,,,,,,table_dead,2015
Nordly Capi,OLB,,"$26,400",0.02%,,,,,,,,,,table_dead,2015
Terrence Magee,RT,,"$26,400",0.02%,,,,,,,,,,table_dead,2015
Terrence Magee,RT,,"$26,400",0.02%,,,,,,,,,,table_dead,2015
Nick Perry,FS,,"$26,400",0.02%,,,,,,,,,,table_dead,2015
Jumal Rolle,CB,,"$26,400",0.02%,,,,,,,,,,table_dead,2015
Chuck Jacobs,WR,,"$25,588",0.02%,,,,,,,,,,table_dead,2015
Aaron Mellette,WR,,"$22,950",0.02%,,,,,,,,,,table_dead,2015
Eric Herman,RT,,"$19,800",0.01%,,,,,,,,,,table_dead,2015
Chuck Jacobs,WR,,"$19,800",0.01%,,,,,,,,,,table_dead,2015
Marcel Jones,RT,,"$19,800",0.01%,,,,,,,,,,table_dead,2015
Marcel Jones,RT,,"$19,800",0.01%,,,,,,,,,,table_dead,2015
Dominique Jones,TE,,"$19,800",0.01%,,,,,,,,,,table_dead,2015
Konrad Reuland,TE,,"$19,800",0.01%,,,,,,,,,,table_dead,2015
Konrad Reuland,TE,,"$19,800",0.01%,,,,,,,,,,table_dead,2015
Nordly Capi,OLB,,"$13,200",0.01%,,,,,,,,,,table_dead,2015
Alonzo Harris,RB,,"$13,200",0.01%,,,,,,,,,,table_dead,2015
Terrence Magee,RT,,"$13,200",0.01%,,,,,,,,,,table_dead,2015
Bryn Renner,QB,,"$13,200",0.01%,,,,,,,,,,table_dead,2015
Deangelo Tyson,DE,,"$11,898",0.01%,,,,,,,,,,table_dead,2015
Derrick Hopkins,DT,,"$6,667",0.00%,,,,,,,,,,table_dead,2015
Leon Brown,G,,"$6,600",0.00%,,,,,,,,,,table_dead,2015
Daniel Brown,TE,,"$6,600",0.00%,,,,,,,,,,table_dead,2015
DuJuan Harris,RB,,"$6,600",0.00%,,,,,,,,,,table_dead,2015
Tony Hills,LT,,"$6,600",0.00%,,,,,,,,,,table_dead,2015
Akeem Hunt,RB,,"$6,600",0.00%,,,,,,,,,,table_dead,2015
Marcel Jones,RT,,"$6,600",0.00%,,,,,,,,,,table_dead,2015
Chris Matthews,WR,,"$6,600",0.00%,,,,,,,,,,table_dead,2015
Nick Perry,FS,,"$6,600",0.00%,,,,,,,,,,table_dead,2015
Terrance West,RB,,"$6,600",0.00%,,,,,,,,,,table_dead,2015
Parker Graham,G,,"$6,000",0.00%,,,,,,,,,,table_dead,2015
Sammy Seamster,CB,,"$5,334",0.00%,,,,,,,,,,table_dead,2015
Trey DePriest,LB,,"$5,000",0.00%,,,,,,,,,,table_dead,2015
Deji Olatoye,CB,,"$4,000",0.00%,,,,,,,,,,table_dead,2015
Brett Van Sloten,RT,,"$4,000",0.00%,,,,,,,,,,table_dead,2015
Blaine Clausell,T,,"$3,333",0.00%,,,,,,,,,,table_dead,2015
Darryl Baldwin,T,,"$3,000",0.00%,,,,,,,,,,table_dead,2015
Nick Easton,C,,"$3,000",0.00%,,,,,,,,,,table_dead,2015
Tramain Jacobs,CB,,"$3,000",0.00%,,,,,,,,,,table_dead,2015
Jace Davis,WR,,"$2,667",0.00%,,,,,,,,,,table_dead,2015
Deandre Carter,WR,,"$2,500",0.00%,,,,,,,,,,table_dead,2015
Jamie Meder,DE,,"$2,334",0.00%,,,,,,,,,,table_dead,2015
Kaleb Johnson,T,,"$2,166",0.00%,,,,,,,,,,table_dead,2015
Brennen Beyer,ILB,,"$2,000",0.00%,,,,,,,,,,table_dead,2015
Avery Patterson,CB,,"$2,000",0.00%,,,,,,,,,,table_dead,2015
Jerry Lovelocke,QB,,"$1,666",0.00%,,,,,,,,,,table_dead,2015
Nick Perry,FS,,"$1,666",0.00%,,,,,,,,,,table_dead,2015
Jeremy Butler,WR,,"$1,333",0.00%,,,,,,,,,,table_dead,2015
Darius Allen,LB,,"$1,000",0.00%,,,,,,,,,,table_dead,2015
Xavius Boyd,OLB,,"$1,000",0.00%,,,,,,,,,,table_dead,2015
Richie Leone,P,,"$1,000",0.00%,,,,,,,,,,table_dead,2015
De'Ondre Wesley,G,,"$1,000",0.00%,,,,,,,,,,table_dead,2015
Ryan Jones,OLB,,$667,0.00%,,,,,,,,,,table_dead,2015
A.J. Pataialiim,DT,,$667,0.00%,,,,,,,,,,table_dead,2015
Joe Flacco,QB,31,"$22,550,000",14.52%,"($69,850,000)","$4,000,000","$13,800,000",-,-,"$4,750,000",-,-,-,table_active,2016
Lardarius Webb,CB,31,"$9,500,000",6.12%,"($11,500,000)","$5,500,000","$2,000,000",-,-,"$1,000,000",-,"$1,000,000",-,table_active,2016
Terrell Suggs,OLB,34,"$7,450,000",4.80%,"($13,350,000)","$4,500,000","$2,200,000",-,-,-,-,"$750,000",-,table_active,2016
