Player,Position,Age,Cap_Hit,Cap_Hit_Percentage,Dead_Cap,Base_Salary,Signing_Bonus,Per_Game_Bonus,Roster_Bonus,Option_Bonus,Workout_Bonus,Restructure_Proration,Incentives,Cap_Type,Year
Nyheim Miller-Hines,RB,23,"$751,136",0.40%,"($543,411)","$570,000","$181,136",-,-,-,-,-,-,table_active,2019
Marlon Mack,RB,23,"$749,912",0.40%,"($209,824)","$645,000","$104,912",-,-,-,-,-,-,table_active,2019
Grover Stewart,DT,26,"$749,912",0.40%,"($209,824)","$645,000","$104,912",-,-,-,-,-,-,table_active,2019
Josh Andrews,G,28,"$720,000",0.38%,-,"$720,000",-,-,-,-,-,-,-,table_active,2019
Jonathan Williams,RB,25,"$720,000",0.38%,-,"$720,000",-,-,-,-,-,-,-,table_active,2019
Bobby Okereke,LB,23,"$715,779",0.38%,"($883,116)","$495,000","$220,779",-,-,-,-,-,-,table_active,2019
Anthony Walker Jr.,ILB,24,"$711,353",0.38%,"($132,707)","$645,000","$66,353",-,-,-,-,-,-,table_active,2019
Khari Willis,S,23,"$686,776",0.36%,"($768,036)","$495,000","$191,776",-,-,-,-,-,-,table_active,2019
Al-Quadin Muhammad,DE,24,"$645,000",0.34%,-,"$645,000",-,-,-,-,-,-,-,table_active,2019
Jordan Wilkins,RB,25,"$630,310",0.33%,"($180,931)","$570,000","$60,310",-,-,-,-,-,-,table_active,2019
Matthew Adams,OLB,24,"$595,395",0.32%,"($76,188)","$570,000","$25,395",-,-,-,-,-,-,table_active,2019
Zaire Franklin,OLB,23,"$591,764",0.31%,"($65,293)","$570,000","$21,764",-,-,-,-,-,-,table_active,2019
Marvell Tell,CB,23,"$577,040",0.31%,"($328,160)","$495,000","$82,040",-,-,-,-,-,-,table_active,2019
George Odum,S,26,"$574,333",0.31%,"($8,667)","$570,000","$4,333",-,-,-,-,-,-,table_active,2019
Mo Alie-Cox,TE,26,"$570,000",0.30%,-,"$570,000",-,-,-,-,-,-,-,table_active,2019
Zach Pascal,WR,25,"$570,000",0.30%,-,"$570,000",-,-,-,-,-,-,-,table_active,2019
E.J. Speed,LB,24,"$567,349",0.30%,"($289,396)","$495,000","$72,349",-,-,-,-,-,-,table_active,2019
Trevon Coley,DT,25,"$493,233",0.26%,-,"$493,233",-,-,-,-,-,-,-,table_active,2019
Ashton Dulin,WR,22,"$407,647",0.22%,-,"$407,647",-,-,-,-,-,-,-,table_active,2019
Marcus Johnson,WR,25,"$303,528",0.16%,-,"$303,528",-,-,-,-,-,-,-,table_active,2019
Chad Kelly,QB,25,"$268,235",0.14%,-,"$268,235",-,-,-,-,-,-,-,table_active,2019
Chad Williams,WR,25,"$151,764",0.08%,-,"$151,765",-,-,-,-,-,-,-,table_active,2019
Dontrelle Inman,WR,30,"$142,058",0.08%,-,"$142,059",-,-,-,-,-,-,-,table_active,2019
Chase McLaughlin,K,23,"$116,470",0.06%,-,"$116,471",-,-,-,-,-,-,-,table_active,2019
Jake Eldrenkamp,G,25,"$87,352",0.05%,-,"$87,353",-,-,-,-,-,-,-,table_active,2019
Briean Boddy-Calhoun,S,26,"$84,705",0.05%,-,"$84,706",-,-,-,-,-,-,-,table_active,2019
Skai Moore,LB,24,"$33,529",0.02%,-,"$33,529",-,-,-,-,-,-,-,table_active,2019
Devin Funchess,WR,25,"$10,000,000",5.31%,"($7,000,000)","$3,000,000",-,-,"$7,000,000",-,-,-,-,table_injured,2019
Eric Ebron,TE,26,"$6,921,875",3.68%,"($1,000,000)","$5,250,000",-,-,"$1,171,875",-,-,-,"$500,000",table_injured,2019
Adam Vinatieri,K,47,"$3,875,000",2.06%,"($3,875,000)","$1,875,000","$2,000,000",-,-,-,-,-,-,table_injured,2019
Chester Rogers,WR,25,"$3,095,000",1.64%,-,"$3,095,000",-,-,-,-,-,-,-,table_injured,2019
Kemoko Turay,DE,24,"$1,186,000",0.63%,"($2,123,601)","$717,200","$468,800",-,-,-,-,-,-,table_injured,2019
Parris Campbell,WR,22,"$868,352",0.46%,"($2,205,496)","$495,000","$373,352",-,-,-,-,-,-,table_injured,2019
Rolan Milligan,S,25,"$465,888",0.25%,"($87,354)","$465,888",-,-,-,-,-,-,-,table_injured,2019
Isaiah Johnson,FS,27,"$448,000",0.24%,-,"$448,000",-,-,-,-,-,-,-,table_injured,2019
Javon Patterson,C,22,"$396,644",0.21%,"($74,576)","$378,000","$18,644",-,-,-,-,-,-,table_injured,2019
Daurice Fountain,WR,24,"$393,000",0.21%,-,"$393,000",-,-,-,-,-,-,-,table_injured,2019
Kai Nacua,S,24,"$393,000",0.21%,-,"$393,000",-,-,-,-,-,-,-,table_injured,2019
Jegs Jegede,DE,25,"$384,666",0.20%,"($20,000)","$378,000","$6,666",-,-,-,-,-,-,table_injured,2019
Billy Brown,TE,26,"$378,000",0.20%,-,"$378,000",-,-,-,-,-,-,-,table_injured,2019
Steve Ishmael,WR,24,"$378,000",0.20%,-,"$378,000",-,-,-,-,-,-,-,table_injured,2019
Roderick Young,DT,,"$16,000",0.01%,,,,,,,,,,table_practice-squad,2019
Andrew Luck,QB,,"$18,400,000",9.78%,,,,,,,,,,table_dead,2019
Chris Milton,CB,,"$600,000",0.32%,,,,,,,,,,table_dead,2019
D'Onta Foreman,RB,,"$518,853",0.28%,,,,,,,,,,table_dead,2019
Tarell Basham,OLB,,"$417,928",0.22%,,,,,,,,,,table_dead,2019
T.J. Green,S,,"$307,682",0.16%,,,,,,,,,,table_dead,2019
Spencer Ware,RB,,"$292,058",0.16%,,,,,,,,,,table_dead,2019
Ryan Lewis,CB,,"$268,236",0.14%,,,,,,,,,,table_dead,2019
Deon Cain,WR,,"$262,062",0.14%,,,,,,,,,,table_dead,2019
Shakial Taylor,CB,,"$232,941",0.12%,,,,,,,,,,table_dead,2019
Jake Eldrenkamp,G,,"$210,000",0.11%,,,,,,,,,,table_dead,2019
Daurice Fountain,WR,,"$207,897",0.11%,,,,,,,,,,table_dead,2019
Chad Kelly,QB,,"$201,174",0.11%,,,,,,,,,,table_dead,2019
Jackson Barton,T,,"$200,000",0.11%,,,,,,,,,,table_dead,2019
Jihad Ward,DT,,"$169,412",0.09%,,,,,,,,,,table_dead,2019
Ross Travis,TE,,"$151,764",0.08%,,,,,,,,,,table_dead,2019
Hale Hentges,TE,,"$150,588",0.08%,,,,,,,,,,table_dead,2019
Hassan Ridgeway,DE,,"$140,057",0.07%,,,,,,,,,,table_dead,2019
Antonio Morrison,ILB,,"$129,977",0.07%,,,,,,,,,,table_dead,2019
Skai Moore,LB,,"$128,000",0.07%,,,,,,,,,,table_dead,2019
Carl Davis,DT,,"$127,058",0.07%,,,,,,,,,,table_dead,2019
Ahmad Thomas,S,,"$123,108",0.07%,,,,,,,,,,table_dead,2019
Gerri Green,DE,,"$112,000",0.06%,,,,,,,,,,table_dead,2019
Chad Williams,WR,,"$104,000",0.06%,,,,,,,,,,table_dead,2019
Ian Bunting,TE,,"$96,000",0.05%,,,,,,,,,,table_dead,2019
J'Marcus Webb,RT,,"$90,000",0.05%,,,,,,,,,,table_dead,2019
Nate Hairston,CB,,"$66,946",0.04%,,,,,,,,,,table_dead,2019
Deante Burton,WR,,"$64,000",0.03%,,,,,,,,,,table_dead,2019
Darius Jackson,RB,,"$56,000",0.03%,,,,,,,,,,table_dead,2019
Cedrick Lang,T,,"$56,000",0.03%,,,,,,,,,,table_dead,2019
Matt Lengel,TE,,"$42,352",0.02%,,,,,,,,,,table_dead,2019
Marcus Johnson,WR,,"$40,000",0.02%,,,,,,,,,,table_dead,2019
Picasso Nelson,CB,,"$40,000",0.02%,,,,,,,,,,table_dead,2019
Jackson Porter,S,,"$40,000",0.02%,,,,,,,,,,table_dead,2019
Gerri Green,DE,,"$39,402",0.02%,,,,,,,,,,table_dead,2019
Marcus Johnson,WR,,"$37,941",0.02%,,,,,,,,,,table_dead,2019
Bruce Anderson,RB,,"$32,000",0.02%,,,,,,,,,,table_dead,2019
Jalen Collins,CB,,"$32,000",0.02%,,,,,,,,,,table_dead,2019
Malik Henry,WR,,"$32,000",0.02%,,,,,,,,,,table_dead,2019
Kyle Peko,DT,,"$32,000",0.02%,,,,,,,,,,table_dead,2019
Brian Price,DT,,"$32,000",0.02%,,,,,,,,,,table_dead,2019
Jamal Davis,OLB,,"$24,000",0.01%,,,,,,,,,,table_dead,2019
Ashton Dulin,WR,,"$24,000",0.01%,,,,,,,,,,table_dead,2019
Jackson Barton,T,,"$19,903",0.01%,,,,,,,,,,table_dead,2019
Tyree St. Louis,T,,"$16,000",0.01%,,,,,,,,,,table_dead,2019
Travis Vornkahl,T,,"$16,000",0.01%,,,,,,,,,,table_dead,2019
Skai Moore,LB,,"$13,334",0.01%,,,,,,,,,,table_dead,2019
Henre' Toliver,CB,,"$10,000",0.01%,,,,,,,,,,table_dead,2019
Bruce Anderson,RB,,"$8,000",0.00%,,,,,,,,,,table_dead,2019
Deon Cain,WR,,"$8,000",0.00%,,,,,,,,,,table_dead,2019
Darius Jackson,RB,,"$8,000",0.00%,,,,,,,,,,table_dead,2019
Rolan Milligan,S,,"$8,000",0.00%,,,,,,,,,,table_dead,2019
Tomasi Laulile,DT,,"$8,000",0.00%,,,,,,,,,,table_dead,2019
Chris Cooper,S,,"$6,667",0.00%,,,,,,,,,,table_dead,2019
Steve Ishmael,WR,,"$6,667",0.00%,,,,,,,,,,table_dead,2019
Lashard Durr,CB,,"$5,334",0.00%,,,,,,,,,,table_dead,2019
Ashton Dulin,WR,,"$5,000",0.00%,,,,,,,,,,table_dead,2019
Penny Hart,WR,,"$5,000",0.00%,,,,,,,,,,table_dead,2019
Johnny Robinson,DT,,"$5,000",0.00%,,,,,,,,,,table_dead,2019
Jordan Thompson,DT,,"$5,000",0.00%,,,,,,,,,,table_dead,2019
Darrell Daniels,TE,,"$3,334",0.00%,,,,,,,,,,table_dead,2019
William Ossai,LB,,"$3,334",0.00%,,,,,,,,,,table_dead,2019
Michael Badgley,K,,"$2,667",0.00%,,,,,,,,,,table_dead,2019
Robert Jackson,CB,,"$1,667",0.00%,,,,,,,,,,table_dead,2019
Deyshawn Bond,G,,"$1,000",0.00%,,,,,,,,,,table_dead,2019
Philip Rivers,QB,39,"$25,000,000",12.61%,"($25,000,000)","$13,000,000","$12,000,000",-,-,-,-,-,-,table_active,2020
DeForest Buckner,DT,26,"$23,378,000",11.80%,"($39,378,000)","$12,378,000",-,-,"$11,000,000",-,-,-,-,table_active,2020
Jacoby Brissett,QB,28,"$21,375,000",10.78%,"($18,500,000)","$6,000,000","$5,500,000",-,"$8,875,000",-,-,-,"$1,000,000",table_active,2020
Ryan Kelly,C,27,"$15,355,640",7.75%,"($30,000,000)","$5,350,000",-,-,"$10,000,000",-,"$5,640",-,-,table_active,2020
T.Y. Hilton,WR,31,"$14,542,000",7.34%,"($14,542,000)","$14,542,000",-,-,-,-,-,-,-,table_active,2020
Justin Houston,DE,31,"$9,000,000",4.54%,"($9,000,000)","$8,000,000",-,-,"$1,000,000",-,-,-,-,table_active,2020
Jack Doyle,TE,30,"$8,437,500",4.26%,"($9,500,000)","$1,250,000","$750,000",-,"$6,437,500",-,-,-,-,table_active,2020
Mark Glowinski,G,28,"$6,900,000",3.48%,"($7,800,000)","$5,000,000","$1,400,000",-,"$500,000",-,-,-,-,table_active,2020
Quenton Nelson,G,24,"$6,605,157",3.33%,"($14,116,176)","$750,000","$3,863,437",-,"$1,991,720",-,-,-,-,table_active,2020
Kenny Moore,CB,25,"$6,000,000",3.03%,-,"$5,750,000",-,-,"$250,000",-,-,-,-,table_active,2020
Denico Autry,DT,30,"$5,706,250",2.88%,"($5,300,000)","$5,300,000",-,-,"$406,250",-,-,-,-,table_active,2020
Xavier Rhodes,CB,30,"$3,750,000",1.89%,"($2,500,000)","$1,500,000","$1,000,000",-,"$500,000",-,-,-,"$750,000",table_active,2020
Grover Stewart,DT,27,"$3,487,912",1.76%,"($5,104,912)","$2,133,000","$1,354,912",-,-,-,-,-,-,table_active,2020
Anthony Walker Jr.,ILB,25,"$2,199,354",1.11%,"($66,354)","$2,133,000","$66,354",-,-,-,-,-,-,table_active,2020
Al-Quadin Muhammad,DE,25,"$2,133,000",1.08%,-,"$2,133,000",-,-,-,-,-,-,-,table_active,2020
Rigoberto Sanchez,P,26,"$2,000,000",1.01%,"($2,000,000)","$2,000,000",-,-,-,-,-,-,-,table_active,2020
Shaquille Leonard,OLB,25,"$1,976,673",1.00%,"($1,675,567)","$1,138,891","$837,782",-,-,-,-,-,-,table_active,2020
Braden Smith,RT,24,"$1,961,915",0.99%,"($1,655,888)","$1,133,972","$827,943",-,-,-,-,-,-,table_active,2020
Rock Ya-Sin,CB,24,"$1,799,194",0.91%,"($4,568,904)","$854,839","$944,355",-,-,-,-,-,-,table_active,2020
Michael Pittman Jr.,WR,23,"$1,516,561",0.77%,"($5,825,385)","$560,588","$955,973",-,-,-,-,-,-,table_active,2020
Jonathan Taylor,RB,21,"$1,423,482",0.72%,"($4,219,798)","$610,000","$813,482",-,-,-,-,-,-,table_active,2020
Kemoko Turay,DE,25,"$1,423,200",0.72%,"($937,601)","$954,400","$468,800",-,-,-,-,-,-,table_active,2020
Ben Banogu,DE,24,"$1,351,024",0.68%,"($2,522,662)","$765,205","$585,819",-,-,-,-,-,-,table_active,2020
Tyquan Lewis,DT,25,"$1,190,742",0.60%,"($627,657)","$876,914","$313,828",-,-,-,-,-,-,table_active,2020
Nyheim Miller-Hines,RB,24,"$931,136",0.47%,"($362,275)","$750,000","$181,136",-,-,-,-,-,-,table_active,2020
Trey Burton,TE,29,"$910,000",0.46%,"($910,000)","$910,000",-,-,-,-,-,-,-,table_active,2020
Luke Rhodes,LS,28,"$910,000",0.46%,-,"$910,000",-,-,-,-,-,-,-,table_active,2020
Bobby Okereke,OLB,24,"$895,779",0.45%,"($662,337)","$675,000","$220,779",-,-,-,-,-,-,table_active,2020
Travis Carrie,CB,30,"$887,500",0.45%,"($1,047,500)","$910,000","$137,500",-,-,-,-,-,-,table_active,2020
Khari Willis,SS,24,"$866,776",0.44%,"($576,027)","$675,000","$191,776",-,-,-,-,-,-,table_active,2020
Julian Blackmon,FS,22,"$841,609",0.42%,"($926,436)","$610,000","$231,609",-,-,-,-,-,-,table_active,2020
Jacob Eason,QB,23,"$793,066",0.40%,"($732,264)","$610,000","$183,066",-,-,-,-,-,-,table_active,2020
Zaire Franklin,ILB,24,"$771,764",0.39%,"($43,529)","$750,000","$21,764",-,-,-,-,-,-,table_active,2020
George Odum,FS,27,"$754,334",0.38%,"($4,334)","$750,000","$4,334",-,-,-,-,-,-,table_active,2020
Tavon Wilson,SS,30,"$750,000",0.38%,"($1,050,000)","$1,050,000",-,-,-,-,-,-,-,table_active,2020
Chaz Green,LT,28,"$750,000",0.38%,-,"$910,000",-,-,-,-,-,-,-,table_active,2020
Mo Alie-Cox,TE,27,"$750,000",0.38%,-,"$750,000",-,-,-,-,-,-,-,table_active,2020
Zach Pascal,WR,26,"$750,000",0.38%,-,"$750,000",-,-,-,-,-,-,-,table_active,2020
Taylor Stallworth,DT,25,"$750,000",0.38%,-,"$750,000",-,-,-,-,-,-,-,table_active,2020
E.J. Speed,ILB,25,"$747,349",0.38%,"($217,047)","$675,000","$72,349",-,-,-,-,-,-,table_active,2020
Danny Pinter,G,24,"$697,175",0.35%,"($348,700)","$610,000","$87,175",-,-,-,-,-,-,table_active,2020
Matthew Adams,OLB,25,"$669,512",0.34%,"($50,793)","$644,118","$25,395",-,-,-,-,-,-,table_active,2020
Tremon Smith,CB,24,"$661,770",0.33%,-,"$661,770",-,-,-,-,-,-,-,table_active,2020
Isaiah Rodgers,CB,22,"$646,281",0.33%,"($145,124)","$610,000","$36,281",-,-,-,-,-,-,table_active,2020
Jordan Glasgow,ILB,24,"$642,353",0.32%,"($129,412)","$610,000","$32,353",-,-,-,-,-,-,table_active,2020
Dezmon Patmon,WR,22,"$642,353",0.32%,"($129,412)","$610,000","$32,353",-,-,-,-,-,-,table_active,2020
Ashton Dulin,WR,23,"$630,882",0.32%,-,"$630,882",-,-,-,-,-,-,-,table_active,2020
Rodrigo Blankenship,K,23,"$616,666",0.31%,"($20,000)","$610,000","$6,667",-,-,-,-,-,-,table_active,2020
Noah Togiai,TE,23,"$560,570",0.28%,"($90,000)","$560,571",-,-,-,-,-,-,-,table_active,2020
De'Michael Harris,WR,22,"$287,058",0.14%,-,"$287,059",-,-,-,-,-,-,-,table_active,2020
Will Holden,G,27,"$176,472",0.09%,-,"$176,472",-,-,-,-,-,-,-,table_active,2020
Joey Hunt,C,26,"$48,529",0.02%,-,"$48,529",-,-,-,-,-,-,-,table_active,2020
Darius Anderson,RB,22,-,-,-,-,-,-,-,-,-,-,-,table_active,2020
Anthony Castonzo,LT,32,"$17,000,000",8.58%,"($17,000,000)","$7,000,000",-,-,"$10,000,000",-,-,-,-,table_injured,2020
Malik Hooker,FS,24,"$4,009,063",2.02%,"($4,009,063)","$2,183,169","$1,825,894",-,-,-,-,-,-,table_injured,2020
Marlon Mack,RB,24,"$2,237,912",1.13%,"($104,912)","$2,133,000","$104,912",-,-,-,-,-,-,table_injured,2020
Parris Campbell,WR,23,"$1,085,440",0.55%,"($1,832,144)","$712,088","$373,352",-,-,-,-,-,-,table_injured,2020
Le'Raven Clark,RT,27,"$910,000",0.46%,"($1,200,000)","$1,200,000",-,-,-,-,-,-,-,table_injured,2020
Daurice Fountain,WR,,"$67,200",0.03%,,,,,,,,,,table_practice-squad,2020
J'Marcus Webb,RT,,"$48,000",0.02%,,,,,,,,,,table_practice-squad,2020
Cassius Marsh,DE,,"$12,000",0.01%,,,,,,,,,,table_practice-squad,2020
Andrew Luck,QB,,"$6,400,000",3.23%,,,,,,,,,,table_dead,2020
Brian Hoyer,QB,,"$2,950,000",1.49%,,,,,,,,,,table_dead,2020
Sheldon Day,DT,,"$1,687,500",0.85%,,,,,,,,,,table_dead,2020
Marcus Johnson,WR,,"$606,352",0.31%,,,,,,,,,,table_dead,2020
Quincy Wilson,CB,,"$583,414",0.29%,,,,,,,,,,table_dead,2020
Joey Hunt,C,,"$422,645",0.21%,,,,,,,,,,table_dead,2020
Cassius Marsh,DE,,"$331,059",0.17%,,,,,,,,,,table_dead,2020
Daurice Fountain,WR,,"$330,459",0.17%,,,,,,,,,,table_dead,2020
Eli Ankou,DT,,"$291,176",0.15%,,,,,,,,,,table_dead,2020
Ibraheim Campbell,SS,,"$267,646",0.14%,,,,,,,,,,table_dead,2020
Ron'Dell Carter,DE,,"$215,294",0.11%,,,,,,,,,,table_dead,2020
Rob Windsor,DT,,"$202,693",0.10%,,,,,,,,,,table_dead,2020
Jake Eldrenkamp,G,,"$169,518",0.09%,,,,,,,,,,table_dead,2020
D'Onta Foreman,RB,,"$154,329",0.08%,,,,,,,,,,table_dead,2020
De'Michael Harris,WR,,"$150,697",0.08%,,,,,,,,,,table_dead,2020
Darius Anderson,RB,,"$142,800",0.07%,,,,,,,,,,table_dead,2020
Andre Chachere,CB,,"$142,800",0.07%,,,,,,,,,,table_dead,2020
Carter O'Donnell,T,,"$142,800",0.07%,,,,,,,,,,table_dead,2020
Chris Williams,DT,,"$142,800",0.07%,,,,,,,,,,table_dead,2020
Ibraheim Campbell,SS,,"$132,000",0.07%,,,,,,,,,,table_dead,2020
Kameron Cline,DT,,"$130,929",0.07%,,,,,,,,,,table_dead,2020
Farrod Green,TE,,"$126,000",0.06%,,,,,,,,,,table_dead,2020
Ryan Allen,P,,"$123,529",0.06%,,,,,,,,,,table_dead,2020
Gerri Green,DE,,"$118,206",0.06%,,,,,,,,,,table_dead,2020
Jake Eldrenkamp,G,,"$92,400",0.05%,,,,,,,,,,table_dead,2020
Hale Hentges,TE,,"$92,400",0.05%,,,,,,,,,,table_dead,2020
Matt Gay,K,,"$84,000",0.04%,,,,,,,,,,table_dead,2020
Paul Perkins,RB,,"$84,000",0.04%,,,,,,,,,,table_dead,2020
Will Sunderland,CB,,"$84,000",0.04%,,,,,,,,,,table_dead,2020
Marcus Johnson,WR,,"$72,529",0.04%,,,,,,,,,,table_dead,2020
Bruce Anderson,RB,,"$70,588",0.04%,,,,,,,,,,table_dead,2020
Nate Hairston,CB,,"$66,946",0.03%,,,,,,,,,,table_dead,2020
Jackson Barton,T,,"$59,709",0.03%,,,,,,,,,,table_dead,2020
Darius Jackson,RB,,"$58,800",0.03%,,,,,,,,,,table_dead,2020
J'Marcus Webb,RT,,"$53,529",0.03%,,,,,,,,,,table_dead,2020
Jared Veldheer,RT,,"$44,118",0.02%,,,,,,,,,,table_dead,2020
Kameron Cline,DT,,"$42,000",0.02%,,,,,,,,,,table_dead,2020
Rob Windsor,DT,,"$42,000",0.02%,,,,,,,,,,table_dead,2020
Farrod Green,TE,,"$39,215",0.02%,,,,,,,,,,table_dead,2020
Najee Goode,OLB,,"$36,000",0.02%,,,,,,,,,,table_dead,2020
Chad Kelly,QB,,"$33,600",0.02%,,,,,,,,,,table_dead,2020
Darius Jackson,RB,,"$25,200",0.01%,,,,,,,,,,table_dead,2020
Ryan Allen,P,,"$24,000",0.01%,,,,,,,,,,table_dead,2020
Ibraheim Campbell,SS,,"$24,000",0.01%,,,,,,,,,,table_dead,2020
Javon Patterson,C,,"$18,644",0.01%,,,,,,,,,,table_dead,2020
Chris Covington,OLB,,"$16,800",0.01%,,,,,,,,,,table_dead,2020
Farrod Green,TE,,"$16,800",0.01%,,,,,,,,,,table_dead,2020
Austin Rehkow,P,,"$16,800",0.01%,,,,,,,,,,table_dead,2020
Tremon Smith,CB,,"$16,800",0.01%,,,,,,,,,,table_dead,2020
Charlie Taumoepeau,TE,,"$16,800",0.01%,,,,,,,,,,table_dead,2020
Ethan Wolf,TE,,"$16,800",0.01%,,,,,,,,,,table_dead,2020
Ashton Dulin,WR,,"$10,000",0.01%,,,,,,,,,,table_dead,2020
Penny Hart,WR,,"$10,000",0.01%,,,,,,,,,,table_dead,2020
Hale Hentges,TE,,"$10,000",0.01%,,,,,,,,,,table_dead,2020
Donald Rutledge,S,,"$10,000",0.01%,,,,,,,,,,table_dead,2020
Christian Angulo,CB,,"$8,400",0.00%,,,,,,,,,,table_dead,2020
Christian Angulo,CB,,"$8,400",0.00%,,,,,,,,,,table_dead,2020
Daurice Fountain,WR,,"$8,400",0.00%,,,,,,,,,,table_dead,2020
Gerri Green,DE,,"$8,400",0.00%,,,,,,,,,,table_dead,2020
Jonas Griffith,LB,,"$8,400",0.00%,,,,,,,,,,table_dead,2020
Krishawn Hogan,WR,,"$8,400",0.00%,,,,,,,,,,table_dead,2020
Darius Jackson,RB,,"$8,400",0.00%,,,,,,,,,,table_dead,2020
Sam Jones,C,,"$8,400",0.00%,,,,,,,,,,table_dead,2020
Andrew Vollert,TE,,"$8,400",0.00%,,,,,,,,,,table_dead,2020
Carter O'Donnell,T,,"$8,333",0.00%,,,,,,,,,,table_dead,2020
Jegs Jegede,DE,,"$6,666",0.00%,,,,,,,,,,table_dead,2020
Kendall Coleman,DE,,"$5,000",0.00%,,,,,,,,,,table_dead,2020
Chris Williams,DT,,"$2,666",0.00%,,,,,,,,,,table_dead,2020
Travis Reed,S,,"$1,333",0.00%,,,,,,,,,,table_dead,2020
Brandon Wellington,LB,,"$1,333",0.00%,,,,,,,,,,table_dead,2020
Carson Wentz,QB,29,"$21,305,882",11.67%,"($35,400,000)","$15,400,000",-,-,"$5,905,882",-,-,-,-,table_active,2021
DeForest Buckner,DT,27,"$17,000,000",9.32%,"($21,000,000)","$1,000,000",-,-,"$16,000,000",-,-,-,-,table_active,2021
Grover Stewart,DT,28,"$8,230,000",4.51%,"($10,410,000)","$5,660,000","$1,250,000",-,"$1,320,000",-,-,-,-,table_active,2021
Shaquille Leonard,ILB,26,"$8,221,785",4.51%,"($33,837,785)","$3,384,000","$4,837,785",-,-,-,-,-,-,table_active,2021
Ryan Kelly,C,28,"$7,900,000",4.33%,"($18,650,000)","$1,000,000",-,-,"$4,650,000",-,-,"$2,250,000",-,table_active,2021
Quenton Nelson,G,25,"$7,771,019",4.26%,"($7,601,019)","$920,000","$3,863,439",-,"$2,987,580",-,-,-,-,table_active,2021
Mark Glowinski,G,29,"$7,520,588",4.12%,"($7,050,000)","$5,650,000","$1,400,000",-,"$470,588",-,-,-,-,table_active,2021
Eric Fisher,LT,30,"$6,490,000",3.56%,"($6,000,000)","$2,000,000","$2,000,000",-,"$2,240,000",-,-,-,"$250,000",table_active,2021
T.Y. Hilton,WR,32,"$6,450,000",3.53%,"($8,000,000)","$3,400,000",-,-,-,-,-,"$2,300,000","$750,000",table_active,2021
Kenny Moore,CB,26,"$6,385,294",3.50%,"($6,150,000)","$6,150,000",-,-,"$235,294",-,-,-,-,table_active,2021
Braden Smith,RT,25,"$6,260,945",3.43%,"($32,827,945)","$2,433,000","$3,827,945",-,-,-,-,-,-,table_active,2021
Jack Doyle,TE,31,"$5,699,265",3.12%,"($6,100,000)","$4,350,000","$750,000",-,"$599,265",-,-,-,-,table_active,2021
Xavier Rhodes,CB,31,"$5,210,000",2.85%,"($3,750,000)","$3,750,000",-,-,"$960,000",-,-,-,"$500,000",table_active,2021
Mo Alie-Cox,TE,28,"$3,384,000",1.85%,-,"$3,384,000",-,-,-,-,-,-,-,table_active,2021
Zach Pascal,WR,27,"$3,384,000",1.85%,-,"$3,384,000",-,-,-,-,-,-,-,table_active,2021
Al-Quadin Muhammad,DE,26,"$3,055,000",1.67%,"($2,240,000)","$1,740,000","$500,000",-,"$640,000",-,-,-,"$175,000",table_active,2021
Nyheim Miller-Hines,RB,25,"$2,861,139",1.57%,"($10,481,139)","$1,000,000","$1,681,139",-,-,-,-,-,-,table_active,2021
Kwity Paye,DE,23,"$2,480,877",1.36%,"($7,283,515)","$660,000","$1,820,877",-,-,-,-,-,-,table_active,2021
Isaac Rochell,DE,26,"$2,470,000",1.35%,"($1,250,000)","$1,740,000","$250,000",-,"$480,000",-,-,-,-,table_active,2021
Rock Ya-Sin,CB,25,"$2,159,033",1.18%,"($2,769,710)","$1,214,678","$944,355",-,-,-,-,-,-,table_active,2021
George Odum,S,28,"$2,133,000",1.17%,-,"$2,133,000",-,-,-,-,-,-,-,table_active,2021
Travis Carrie,CB,31,"$2,025,000",1.11%,"($1,575,000)","$1,075,000","$500,000",-,"$450,000",-,-,-,-,table_active,2021
Rigoberto Sanchez,P,27,"$2,000,000",1.10%,"($2,000,000)","$2,000,000",-,-,-,-,-,-,-,table_active,2021
Marlon Mack,RB,25,"$2,000,000",1.10%,"($2,000,000)","$1,000,000","$1,000,000",-,-,-,-,-,-,table_active,2021
Michael Pittman Jr.,WR,24,"$1,957,466",1.07%,"($4,869,412)","$1,001,493","$955,973",-,-,-,-,-,-,table_active,2021
Jonathan Taylor,RB,22,"$1,779,352",0.98%,"($3,406,316)","$965,870","$813,482",-,-,-,-,-,-,table_active,2021
Kemoko Turay,DE,26,"$1,660,401",0.91%,"($468,801)","$1,191,600","$468,801",-,-,-,-,-,-,table_active,2021
Ben Banogu,DE,25,"$1,621,229",0.89%,"($1,171,638)","$1,035,410","$585,819",-,-,-,-,-,-,table_active,2021
Parris Campbell,WR,24,"$1,302,528",0.71%,"($746,704)","$929,176","$373,352",-,-,-,-,-,-,table_active,2021
Dayo Odeyingbo,DE,22,"$1,123,185",0.62%,"($1,852,743)","$660,000","$463,185",-,-,-,-,-,-,table_active,2021
Bobby Okereke,ILB,25,"$1,070,779",0.59%,"($441,558)","$850,000","$220,779",-,-,-,-,-,-,table_active,2021
Khari Willis,SS,25,"$1,042,009",0.57%,"($384,018)","$850,000","$192,009",-,-,-,-,-,-,table_active,2021
Luke Rhodes,LS,29,"$990,000",0.54%,"($990,000)","$990,000",-,-,-,-,-,-,-,table_active,2021
