Player,Position,Age,Cap_Hit,Cap_Hit_Percentage,Dead_Cap,Base_Salary,Signing_Bonus,Per_Game_Bonus,Roster_Bonus,Option_Bonus,Workout_Bonus,Restructure_Proration,Incentives,Cap_Type,Year
Bailey Zappe,QB,,"$328,332",0.13%,,,,,,,,,,table_dead,2024
Jaelon Darden,WR,,"$273,610",0.11%,,,,,,,,,,table_dead,2024
Sam Kamara,DT,,"$273,610",0.11%,,,,,,,,,,table_dead,2024
Siaki Ika,DT,,"$266,878",0.10%,,,,,,,,,,table_dead,2024
David Bell,WR,,"$262,255",0.10%,,,,,,,,,,table_dead,2024
Blake Whiteheart,TE,,"$254,165",0.10%,,,,,,,,,,table_dead,2024
Javion Cohen,G,,"$230,835",0.09%,,,,,,,,,,table_dead,2024
Chris Edmonds,S,,"$228,333",0.09%,,,,,,,,,,table_dead,2024
Chris Edmonds,S,,"$225,000",0.09%,,,,,,,,,,table_dead,2024
Anthony Schwartz,WR,,"$224,186",0.09%,,,,,,,,,,table_dead,2024
Jaelon Darden,WR,,"$218,888",0.09%,,,,,,,,,,table_dead,2024
Kadarius Toney,WR,,"$218,400",0.09%,,,,,,,,,,table_dead,2024
Geoff Swaim,TE,,"$201,666",0.08%,,,,,,,,,,table_dead,2024
Giovanni Ricci,FB,,"$201,389",0.08%,,,,,,,,,,table_dead,2024
Lorenzo Thompson,LT,,"$193,333",0.08%,,,,,,,,,,table_dead,2024
Tony Brown,CB,,"$187,500",0.07%,,,,,,,,,,table_dead,2024
Cameron Latu,TE,,"$187,500",0.07%,,,,,,,,,,table_dead,2024
Mike Woods,WR,,"$175,000",0.07%,,,,,,,,,,table_dead,2024
Tommy Togiai,DT,,"$169,286",0.07%,,,,,,,,,,table_dead,2024
James Proche,WR,,"$168,000",0.07%,,,,,,,,,,table_dead,2024
Elerson Smith,DE,,"$164,166",0.06%,,,,,,,,,,table_dead,2024
Jowon Briggs,DT,,"$162,500",0.06%,,,,,,,,,,table_dead,2024
Ahmarean Brown,WR,,"$156,666",0.06%,,,,,,,,,,table_dead,2024
Winston Reid,OLB,,"$155,000",0.06%,,,,,,,,,,table_dead,2024
Germain Ifedi,G,,"$134,444",0.05%,,,,,,,,,,table_dead,2024
Nathaniel Watson,OLB,,"$129,014",0.05%,,,,,,,,,,table_dead,2024
Gary Brightwell,RB,,"$117,222",0.05%,,,,,,,,,,table_dead,2024
Kadarius Toney,WR,,"$117,222",0.05%,,,,,,,,,,table_dead,2024
Treyton Welch,TE,,"$115,000",0.05%,,,,,,,,,,table_dead,2024
Geoff Swaim,TE,,"$106,500",0.04%,,,,,,,,,,table_dead,2024
Tony Brown,CB,,"$100,800",0.04%,,,,,,,,,,table_dead,2024
Blake Whiteheart,TE,,"$100,000",0.04%,,,,,,,,,,table_dead,2024
Mike Woods,WR,,"$96,794",0.04%,,,,,,,,,,table_dead,2024
Charlie Thomas III,LB,,"$89,167",0.03%,,,,,,,,,,table_dead,2024
Elerson Smith,DE,,"$87,500",0.03%,,,,,,,,,,table_dead,2024
T.Y. McGill,DT,,"$85,200",0.03%,,,,,,,,,,table_dead,2024
Chase Williams,S,,"$78,333",0.03%,,,,,,,,,,table_dead,2024
Jaelon Darden,WR,,"$75,000",0.03%,,,,,,,,,,table_dead,2024
Sam Kamara,DT,,"$75,000",0.03%,,,,,,,,,,table_dead,2024
Michael Ford,CB,,"$67,222",0.03%,,,,,,,,,,table_dead,2024
T.Y. McGill,DT,,"$67,222",0.03%,,,,,,,,,,table_dead,2024
Germain Ifedi,G,,"$63,900",0.03%,,,,,,,,,,table_dead,2024
Siaki Ika,DT,,"$62,500",0.02%,,,,,,,,,,table_dead,2024
Riley Patterson,K,,"$58,611",0.02%,,,,,,,,,,table_dead,2024
Kadarius Toney,WR,,"$58,611",0.02%,,,,,,,,,,table_dead,2024
Isaiah Thomas,DE,,"$57,802",0.02%,,,,,,,,,,table_dead,2024
Brady Breeze,S,,"$55,000",0.02%,,,,,,,,,,table_dead,2024
Blake Whiteheart,TE,,"$50,833",0.02%,,,,,,,,,,table_dead,2024
Gary Brightwell,RB,,"$50,400",0.02%,,,,,,,,,,table_dead,2024
Royce Freeman,RB,,"$50,400",0.02%,,,,,,,,,,table_dead,2024
Michael Barrett,ILB,,"$50,000",0.02%,,,,,,,,,,table_dead,2024
Kaden Davis,WR,,"$50,000",0.02%,,,,,,,,,,table_dead,2024
Sebastian Gutierrez,LT,,"$50,000",0.02%,,,,,,,,,,table_dead,2024
Demetric Felton,WR,,"$40,285",0.02%,,,,,,,,,,table_dead,2024
Nathaniel Watson,OLB,,"$37,500",0.01%,,,,,,,,,,table_dead,2024
Blake Whiteheart,TE,,"$37,500",0.01%,,,,,,,,,,table_dead,2024
Gary Brightwell,RB,,"$33,600",0.01%,,,,,,,,,,table_dead,2024
Aidan Robbins,RB,,"$33,333",0.01%,,,,,,,,,,table_dead,2024
Michael Dwumfour,DT,,"$25,000",0.01%,,,,,,,,,,table_dead,2024
Ricky Lee,LT,,"$25,000",0.01%,,,,,,,,,,table_dead,2024
Luiji Vilain,OLB,,"$25,000",0.01%,,,,,,,,,,table_dead,2024
Jowon Briggs,DT,,"$22,141",0.01%,,,,,,,,,,table_dead,2024
Michael Ford,CB,,"$21,300",0.01%,,,,,,,,,,table_dead,2024
Gary Brightwell,RB,,"$16,800",0.01%,,,,,,,,,,table_dead,2024
Justin Hardee,CB,,"$16,800",0.01%,,,,,,,,,,table_dead,2024
Riley Patterson,K,,"$16,800",0.01%,,,,,,,,,,table_dead,2024
James Proche,WR,,"$16,800",0.01%,,,,,,,,,,table_dead,2024
Lonnie Phelps,DE,,"$16,667",0.01%,,,,,,,,,,table_dead,2024
David Bell,WR,,"$12,500",0.00%,,,,,,,,,,table_dead,2024
Jaelon Darden,WR,,"$12,500",0.00%,,,,,,,,,,table_dead,2024
Michael Dwumfour,DT,,"$12,500",0.00%,,,,,,,,,,table_dead,2024
Lideatrick Griffin,WR,,"$12,500",0.00%,,,,,,,,,,table_dead,2024
Sam Kamara,DT,,"$12,500",0.00%,,,,,,,,,,table_dead,2024
Winston Reid,OLB,,"$12,500",0.00%,,,,,,,,,,table_dead,2024
Andre Szmyt,K,,"$12,500",0.00%,,,,,,,,,,table_dead,2024
Hassan Hall,RB,,"$10,000",0.00%,,,,,,,,,,table_dead,2024
Jeremiah Martin,DE,,"$10,000",0.00%,,,,,,,,,,table_dead,2024
Thomas Greaney,TE,,"$6,667",0.00%,,,,,,,,,,table_dead,2024
Tanner McCalister,S,,"$6,667",0.00%,,,,,,,,,,table_dead,2024
Caleb Biggers,CB,,"$3,334",0.00%,,,,,,,,,,table_dead,2024
A.J. Green,CB,,-,-,,,,,,,,,,table_dead,2024
