Player,Position,Age,Cap_Hit,Cap_Hit_Percentage,Dead_Cap,Base_Salary,Signing_Bonus,Per_Game_Bonus,Roster_Bonus,Option_Bonus,Workout_Bonus,Restructure_Proration,Incentives,Cap_Type,Year
Marcus Epps,FS,24,"$675,000",0.34%,-,"$675,000",-,-,-,-,-,-,-,table_active,2020
Alex Singleton,OLB,27,"$675,000",0.34%,-,"$675,000",-,-,-,-,-,-,-,table_active,2020
Greg Ward,WR,25,"$675,000",0.34%,-,"$675,000",-,-,-,-,-,-,-,table_active,2020
Genard Avery,DE,25,"$661,768",0.33%,-,"$661,769",-,-,-,-,-,-,-,table_active,2020
T.J. Edwards,ILB,24,"$635,048",0.32%,"($8,334)","$630,882","$4,166",-,-,-,-,-,-,table_active,2020
Jason Huntley,RB,22,"$610,000",0.31%,-,"$610,000",-,-,-,-,-,-,-,table_active,2020
Quez Watkins,WR,22,"$603,002",0.30%,"($169,664)","$560,587","$42,416",-,-,-,-,-,-,table_active,2020
Travis Fulgham,WR,25,"$555,882",0.28%,-,"$555,882",-,-,-,-,-,-,-,table_active,2020
Brett Toth,LT,24,"$516,176",0.26%,-,"$516,176",-,-,-,-,-,-,-,table_active,2020
Luke Juriga,C,23,"$502,352",0.25%,-,"$502,353",-,-,-,-,-,-,-,table_active,2020
Michael Jacquet,CB,23,"$251,176",0.13%,-,"$251,176",-,-,-,-,-,-,-,table_active,2020
Grayland Arnold,CB,23,"$167,645",0.08%,-,"$167,645",-,-,-,-,-,-,-,table_active,2020
Joe Bachie,LB,22,"$143,529",0.07%,-,"$143,529",-,-,-,-,-,-,-,table_active,2020
Raequan Williams,DT,23,"$134,116",0.07%,-,"$134,116",-,-,-,-,-,-,-,table_active,2020
Ross Pierschbacher,G,25,"$119,118",0.06%,-,"$119,118",-,-,-,-,-,-,-,table_active,2020
T.Y. McGill,DT,28,"$107,058",0.05%,-,"$107,059",-,-,-,-,-,-,-,table_active,2020
Caleb Wilson,TE,24,"$79,412",0.04%,-,"$79,412",-,-,-,-,-,-,-,table_active,2020
Jason Croom,TE,26,"$39,706",0.02%,-,"$39,706",-,-,-,-,-,-,-,table_active,2020
Rashad Smith,LB,23,"$35,882",0.02%,-,"$35,882",-,-,-,-,-,-,-,table_active,2020
Lane Johnson,RT,30,"$10,298,206",5.20%,"($49,300,706)","$1,050,000","$2,600,000",-,-,"$240,000","$150,000","$6,258,206",-,table_injured,2020
Jason Peters,LT,38,"$4,050,000",2.04%,"($4,050,000)","$1,050,000","$3,000,000",-,-,-,-,-,-,table_injured,2020
Andre Dillard,LT,25,"$2,811,496",1.42%,"($10,121,387)","$1,057,299","$1,754,197",-,-,-,-,-,-,table_injured,2020
Rodney McLeod,FS,30,"$2,350,000",1.19%,"($7,800,000)","$1,050,000","$600,000",-,-,-,-,-,"$700,000",table_injured,2020
Hassan Ridgeway,DT,26,"$1,010,000",0.51%,"($1,010,000)","$910,000","$25,000",-,"$50,000",-,"$25,000",-,-,table_injured,2020
Crevon LeBlanc,CB,26,"$910,000",0.46%,"($910,000)","$910,000",-,-,-,-,-,-,-,table_injured,2020
Avonte Maddox,CB,24,"$906,478",0.46%,"($312,958)","$750,000","$156,478",-,-,-,-,-,-,table_injured,2020
Josh Sweat,DE,23,"$899,397",0.45%,"($298,797)","$750,000","$149,397",-,-,-,-,-,-,table_injured,2020
Nate Gerry,OLB,25,"$825,000",0.42%,-,"$825,000",-,-,-,-,-,-,-,table_injured,2020
Duke Riley,OLB,26,"$825,000",0.42%,-,"$825,000",-,-,-,-,-,-,-,table_injured,2020
Davion Taylor,OLB,22,"$818,074",0.41%,"($832,296)","$610,000","$208,074",-,-,-,-,-,-,table_injured,2020
Jack Driscoll,G,23,"$696,536",0.35%,"($494,400)","$572,936","$123,600",-,-,-,-,-,-,table_injured,2020
Shaun Bradley,ILB,23,"$652,855",0.33%,"($171,420)","$610,000","$42,855",-,-,-,-,-,-,table_injured,2020
Craig James,CB,24,"$626,474",0.32%,-,"$626,474",-,-,-,-,-,-,-,table_injured,2020
Iosua Opeta,G,24,"$547,059",0.28%,-,"$547,059",-,-,-,-,-,-,-,table_injured,2020
Joshua Perkins,TE,27,"$475,000",0.24%,-,"$475,000",-,-,-,-,-,-,-,table_injured,2020
Kevon Seymour,CB,27,"$141,177",0.07%,-,"$141,177",-,-,-,-,-,-,-,table_injured,2020
Jordan Howard,RB,,"$72,000",0.04%,,,,,,,,,,table_practice-squad,2020
Luke Juriga,C,,"$33,600",0.02%,,,,,,,,,,table_practice-squad,2020
Malcolm Jenkins,FS,,"$6,111,000",3.08%,,,,,,,,,,table_dead,2020
Nigel Bradham,OLB,,"$5,302,500",2.68%,,,,,,,,,,table_dead,2020
Ronald Darby,CB,,"$2,800,000",1.41%,,,,,,,,,,table_dead,2020
Will Parks,S,,"$1,088,692",0.55%,,,,,,,,,,table_dead,2020
Sidney Jones,CB,,"$651,380",0.33%,,,,,,,,,,table_dead,2020
L.J. Fort,ILB,,"$583,334",0.29%,,,,,,,,,,table_dead,2020
Crevon LeBlanc,CB,,"$500,000",0.25%,,,,,,,,,,table_dead,2020
T.Y. McGill,DT,,"$430,645",0.22%,,,,,,,,,,table_dead,2020
Jamon Brown,G,,"$321,176",0.16%,,,,,,,,,,table_dead,2020
Raequan Williams,DT,,"$270,964",0.14%,,,,,,,,,,table_dead,2020
Jason Croom,TE,,"$268,448",0.14%,,,,,,,,,,table_dead,2020
Elijah Riley,CB,,"$251,497",0.13%,,,,,,,,,,table_dead,2020
Caleb Wilson,TE,,"$236,718",0.12%,,,,,,,,,,table_dead,2020
Grayland Arnold,CB,,"$218,964",0.11%,,,,,,,,,,table_dead,2020
Trevor Williams,CB,,"$214,117",0.11%,,,,,,,,,,table_dead,2020
Michael Jacquet,CB,,"$210,564",0.11%,,,,,,,,,,table_dead,2020
Clayton Thorson,QB,,"$204,990",0.10%,,,,,,,,,,table_dead,2020
Casey Toohill,DE,,"$202,419",0.10%,,,,,,,,,,table_dead,2020
Hakeem Butler,WR,,"$198,529",0.10%,,,,,,,,,,table_dead,2020
Daeshon Hall,DE,,"$195,587",0.10%,,,,,,,,,,table_dead,2020
Rasul Douglas,CB,,"$176,572",0.09%,,,,,,,,,,table_dead,2020
Mack Hollins,WR,,"$158,917",0.08%,,,,,,,,,,table_dead,2020
Elijah Holyfield,RB,,"$158,376",0.08%,,,,,,,,,,table_dead,2020
Richard Rodgers,TE,,"$150,000",0.08%,,,,,,,,,,table_dead,2020
Prince Tega Wanogho,T,,"$142,800",0.07%,,,,,,,,,,table_dead,2020
Joe Ostman,DE,,"$135,018",0.07%,,,,,,,,,,table_dead,2020
Shareef Miller,DE,,"$121,632",0.06%,,,,,,,,,,table_dead,2020
Deontay Burnett,WR,,"$109,200",0.06%,,,,,,,,,,table_dead,2020
Josh McCown,QB,,"$108,000",0.05%,,,,,,,,,,table_dead,2020
Jordan Howard,RB,,"$107,058",0.05%,,,,,,,,,,table_dead,2020
Luke Juriga,C,,"$105,333",0.05%,,,,,,,,,,table_dead,2020
Rashad Smith,LB,,"$100,729",0.05%,,,,,,,,,,table_dead,2020
Blake Countess,S,,"$97,058",0.05%,,,,,,,,,,table_dead,2020
Treyvon Hester,DT,,"$96,000",0.05%,,,,,,,,,,table_dead,2020
Jamon Brown,G,,"$78,000",0.04%,,,,,,,,,,table_dead,2020
Trevor Williams,CB,,"$77,529",0.04%,,,,,,,,,,table_dead,2020
Hakeem Butler,WR,,"$75,600",0.04%,,,,,,,,,,table_dead,2020
Prince Tega Wanogho,T,,"$73,301",0.04%,,,,,,,,,,table_dead,2020
Jameson Houston,CB,,"$71,764",0.04%,,,,,,,,,,table_dead,2020
Shelton Gibson,WR,,"$64,309",0.03%,,,,,,,,,,table_dead,2020
Deontay Burnett,WR,,"$61,082",0.03%,,,,,,,,,,table_dead,2020
Michael Warren,RB,,"$52,500",0.03%,,,,,,,,,,table_dead,2020
Marcus Green,WR,,"$50,400",0.03%,,,,,,,,,,table_dead,2020
Elijah Holyfield,RB,,"$50,400",0.03%,,,,,,,,,,table_dead,2020
Jameson Houston,CB,,"$50,400",0.03%,,,,,,,,,,table_dead,2020
Shareef Miller,DE,,"$50,400",0.03%,,,,,,,,,,table_dead,2020
Joe Ostman,DE,,"$50,400",0.03%,,,,,,,,,,table_dead,2020
Jatavis Brown,ILB,,"$50,000",0.03%,,,,,,,,,,table_dead,2020
Deontay Burnett,WR,,"$48,105",0.02%,,,,,,,,,,table_dead,2020
Iosua Opeta,G,,"$48,105",0.02%,,,,,,,,,,table_dead,2020
Adrian Killins,RB,,"$42,000",0.02%,,,,,,,,,,table_dead,2020
Adrian Killins,RB,,"$37,500",0.02%,,,,,,,,,,table_dead,2020
Blake Countess,S,,"$36,000",0.02%,,,,,,,,,,table_dead,2020
Grayland Arnold,CB,,"$35,882",0.02%,,,,,,,,,,table_dead,2020
Adrian Killins,RB,,"$35,882",0.02%,,,,,,,,,,table_dead,2020
Travis Fulgham,WR,,"$33,600",0.02%,,,,,,,,,,table_dead,2020
Lavert Hill,CB,,"$33,600",0.02%,,,,,,,,,,table_dead,2020
Adrian Killins,RB,,"$33,600",0.02%,,,,,,,,,,table_dead,2020
Adrian Killins,RB,,"$33,600",0.02%,,,,,,,,,,table_dead,2020
Dante Olson,LB,,"$33,600",0.02%,,,,,,,,,,table_dead,2020
Prince Smith,CB,,"$28,000",0.01%,,,,,,,,,,table_dead,2020
Manasseh Bailey,WR,,"$27,500",0.01%,,,,,,,,,,table_dead,2020
Julian Good-Jones,G,,"$27,333",0.01%,,,,,,,,,,table_dead,2020
Grayland Arnold,CB,,"$25,200",0.01%,,,,,,,,,,table_dead,2020
Michael Warren,RB,,"$25,200",0.01%,,,,,,,,,,table_dead,2020
Trevor Williams,CB,,"$25,000",0.01%,,,,,,,,,,table_dead,2020
Trevor Williams,CB,,"$24,000",0.01%,,,,,,,,,,table_dead,2020
Jordan Franks,TE,,"$16,800",0.01%,,,,,,,,,,table_dead,2020
Casey Tucker,T,,"$16,800",0.01%,,,,,,,,,,table_dead,2020
Iosua Opeta,G,,"$16,667",0.01%,,,,,,,,,,table_dead,2020
Iosua Opeta,G,,"$15,000",0.01%,,,,,,,,,,table_dead,2020
Kyle Lauletta,QB,,"$13,529",0.01%,,,,,,,,,,table_dead,2020
Kevon Seymour,CB,,"$12,000",0.01%,,,,,,,,,,table_dead,2020
Dante Olson,LB,,"$10,000",0.01%,,,,,,,,,,table_dead,2020
Khalil Tate,WR,,"$10,000",0.01%,,,,,,,,,,table_dead,2020
Grayland Arnold,CB,,"$8,400",0.00%,,,,,,,,,,table_dead,2020
Adrian Killins,RB,,"$8,400",0.00%,,,,,,,,,,table_dead,2020
Noah Togiai,TE,,"$3,333",0.00%,,,,,,,,,,table_dead,2020
Matt Leo,DE,,-,-,,,,,,,,,,table_dead,2020
Fletcher Cox,DT,31,"$12,916,409",7.08%,"($53,844,169)","$1,075,000",-,-,"$1,000,000","$4,134,000",-,"$6,707,409",-,table_active,2021
Lane Johnson,RT,31,"$11,056,500",6.06%,"($37,512,500)","$1,075,000","$600,000",-,-,"$1,040,000","$150,000","$8,191,500",-,table_active,2021
Darius Slay,CB,30,"$6,610,000",3.62%,"($22,250,000)","$1,075,000","$3,250,000",-,-,-,-,"$2,285,000",-,table_active,2021
Javon Hargrave,DT,28,"$5,792,000",3.17%,"($22,550,000)","$990,000","$2,450,000",-,-,-,-,"$2,352,000",-,table_active,2021
Jason Kelce,C,34,"$5,574,000",3.05%,"($19,142,000)","$1,075,000","$3,099,000",-,-,"$1,400,000",-,-,-,table_active,2021
DeVonta Smith,WR,23,"$3,662,071",2.01%,"($20,141,390)","$660,000","$3,002,071",-,-,-,-,-,-,table_active,2021
Andre Dillard,LT,26,"$3,373,796",1.85%,"($7,309,891)","$1,619,599","$1,754,197",-,-,-,-,-,-,table_active,2021
Dallas Goedert,TE,26,"$3,319,832",1.82%,"($28,384,485)","$733,636","$2,586,197",-,-,-,-,-,-,table_active,2021
Josh Sweat,DE,24,"$3,069,400",1.68%,"($25,739,400)","$920,000","$2,149,400",-,-,-,-,-,-,table_active,2021
Jalen Reagor,WR,22,"$3,016,063",1.65%,"($10,857,826)","$1,213,213","$1,802,850",-,-,-,-,-,-,table_active,2021
Jordan Mailata,LT,24,"$2,872,349",1.57%,"($32,292,349)","$850,000","$2,022,349",-,-,-,-,-,-,table_active,2021
Derek Barnett,DE,25,"$2,802,200",1.54%,"($10,051,000)","$990,000",-,-,-,-,-,"$1,812,200",-,table_active,2021
Avonte Maddox,CB,25,"$2,790,411",1.53%,"($14,574,475)","$1,621,667","$1,168,744",-,-,-,-,-,-,table_active,2021
Jake Elliott,K,26,"$2,076,000",1.14%,"($5,646,000)","$990,000",-,-,-,"$774,000",-,"$312,000",-,table_active,2021
Rodney McLeod,FS,31,"$1,760,000",0.96%,"($3,900,000)","$1,075,000","$600,000",-,-,-,-,"$85,000",-,table_active,2021
Anthony Harris,FS,30,"$1,592,000",0.87%,"($4,000,000)","$990,000","$602,000",-,-,-,-,-,-,table_active,2021
Landon Dickerson,G,23,"$1,573,941",0.86%,"($4,709,249)","$660,000","$913,941",-,-,-,-,-,-,table_active,2021
Miles Sanders,RB,24,"$1,461,881",0.80%,"($959,174)","$982,294","$479,587",-,-,-,-,-,-,table_active,2021
Jalen Hurts,QB,23,"$1,369,357",0.75%,"($2,340,329)","$883,871","$485,486",-,-,-,-,-,-,table_active,2021
Ryan Kerrigan,DE,33,"$1,360,000",0.75%,"($2,500,000)","$1,075,000","$285,000",-,-,-,-,-,-,table_active,2021
Steven Nelson,CB,28,"$1,292,000",0.71%,"($2,500,000)","$990,000","$302,000",-,-,-,-,-,-,table_active,2021
T.J. Edwards,LB,25,"$1,091,168",0.60%,"($1,185,000)","$850,000","$241,168",-,-,-,-,-,-,table_active,2021
Milton Williams,DT,22,"$929,122",0.51%,"($1,076,488)","$660,000","$269,122",-,-,-,-,-,-,table_active,2021
Genard Avery,DE,26,"$920,000",0.50%,-,"$920,000",-,-,-,-,-,-,-,table_active,2021
Boston Scott,RB,26,"$920,000",0.50%,-,"$920,000",-,-,-,-,-,-,-,table_active,2021
K'Von Wallace,SS,24,"$880,967",0.48%,"($529,584)","$704,440","$176,528",-,-,-,-,-,-,table_active,2021
Nate Herbig,C,23,"$854,168",0.47%,"($4,168)","$850,000","$4,168",-,-,-,-,-,-,table_active,2021
Hassan Ridgeway,DT,27,"$850,000",0.47%,"($990,000)","$990,000",-,-,-,-,-,-,-,table_active,2021
Marcus Epps,FS,25,"$850,000",0.47%,-,"$850,000",-,-,-,-,-,-,-,table_active,2021
Gardner Minshew,QB,25,"$850,000",0.47%,-,"$850,000",-,-,-,-,-,-,-,table_active,2021
Alex Singleton,LB,28,"$850,000",0.47%,-,"$850,000",-,-,-,-,-,-,-,table_active,2021
Greg Ward,WR,26,"$850,000",0.47%,-,"$850,000",-,-,-,-,-,-,-,table_active,2021
Zech McPhearson,CB,23,"$842,413",0.46%,"($729,652)","$660,000","$182,413",-,-,-,-,-,-,table_active,2021
Shaun Bradley,ILB,24,"$822,855",0.45%,"($128,565)","$780,000","$42,855",-,-,-,-,-,-,table_active,2021
Quez Watkins,WR,23,"$822,416",0.45%,"($127,248)","$780,000","$42,416",-,-,-,-,-,-,table_active,2021
Kenneth Gainwell,RB,22,"$743,882",0.41%,"($335,528)","$660,000","$83,882",-,-,-,-,-,-,table_active,2021
Josiah Scott,CB,22,"$723,333",0.40%,-,"$723,333",-,-,-,-,-,-,-,table_active,2021
Marlon Tuipulotu,DT,22,"$708,979",0.39%,"($195,916)","$660,000","$48,979",-,-,-,-,-,-,table_active,2021
Iosua Opeta,G,25,"$708,333",0.39%,-,"$708,333",-,-,-,-,-,-,-,table_active,2021
Tarron Jackson,DE,23,"$707,522",0.39%,"($190,088)","$660,000","$47,522",-,-,-,-,-,-,table_active,2021
Patrick Johnson,DE,22,"$686,469",0.38%,"($105,876)","$660,000","$26,469",-,-,-,-,-,-,table_active,2021
Arryn Siposs,P,29,"$683,333",0.37%,"($25,000)","$660,000","$8,333",-,-,-,"$15,000",-,-,table_active,2021
Jack Stoll,TE,23,"$667,500",0.37%,"($122,500)","$660,000","$7,500",-,-,-,-,-,-,table_active,2021
Andre Chachere,CB,25,"$660,000",0.36%,-,"$660,000",-,-,-,-,-,-,-,table_active,2021
Jack Anderson,G,23,"$606,936",0.33%,"($30,000)","$591,936","$15,000",-,-,-,-,-,-,table_active,2021
Rick Lovato,LS,29,"$605,000",0.33%,-,"$605,000",-,-,-,-,-,-,-,table_active,2021
Tay Gowan,CB,23,"$476,666",0.26%,-,"$476,667",-,-,-,-,-,-,-,table_active,2021
Jordan Howard,RB,27,"$425,000",0.23%,-,"$495,000",-,-,-,-,-,-,-,table_active,2021
Reid Sinnett,QB,24,"$403,333",0.22%,-,"$403,333",-,-,-,-,-,-,-,table_active,2021
Kary Vincent Jr.,CB,22,"$366,666",0.20%,-,"$366,667",-,-,-,-,-,-,-,table_active,2021
Le'Raven Clark,RT,28,"$312,500",0.17%,"($75,000)","$275,000","$37,500",-,-,-,-,-,-,table_active,2021
Richard Rodgers,TE,29,"$55,000",0.03%,-,"$55,000",-,-,-,-,-,-,-,table_active,2021
Cameron Malveaux,DE,27,"$47,222",0.03%,-,"$47,222",-,-,-,-,-,-,-,table_active,2021
Jason Huntley,RB,23,"$43,333",0.02%,-,"$43,333",-,-,-,-,-,-,-,table_active,2021
Noah Togiai,TE,24,"$43,333",0.02%,-,"$43,333",-,-,-,-,-,-,-,table_active,2021
Raequan Williams,DT,24,"$43,333",0.02%,-,"$43,333",-,-,-,-,-,-,-,table_active,2021
Kayode Awosika,G,23,"$36,666",0.02%,-,"$36,666",-,-,-,-,-,-,-,table_active,2021
Christian Elliss,DE,22,"$36,666",0.02%,-,"$36,666",-,-,-,-,-,-,-,table_active,2021
Jared Mayden,S,23,"$36,666",0.02%,-,"$36,666",-,-,-,-,-,-,-,table_active,2021
JaCoby Stevens,S,23,"$36,666",0.02%,-,"$36,666",-,-,-,-,-,-,-,table_active,2021
Casey Tucker,T,26,"$36,666",0.02%,-,"$36,666",-,-,-,-,-,-,-,table_active,2021
Marvin Wilson,DT,23,"$36,666",0.02%,-,"$36,666",-,-,-,-,-,-,-,table_active,2021
Brandon Graham,DE,33,"$7,988,000",4.38%,"($34,462,000)","$1,075,000","$2,500,000",-,-,-,-,"$4,413,000",-,table_injured,2021
Brandon Brooks,G,32,"$7,014,237",3.84%,"($22,750,711)","$1,075,000","$782,237",-,-,"$1,680,000",-,"$3,477,000",-,table_injured,2021
Isaac Seumalo,G,28,"$3,008,000",1.65%,"($8,864,000)","$990,000","$800,000",-,-,"$160,000",-,"$1,058,000",-,table_injured,2021
J.J. Arcega-Whiteside,WR,24,"$1,350,334",0.74%,"($810,444)","$945,112","$405,222",-,-,-,-,-,-,table_injured,2021
Davion Taylor,OLB,23,"$1,022,592",0.56%,"($624,222)","$814,518","$208,074",-,-,-,-,-,-,table_injured,2021
Jack Driscoll,G,24,"$846,933",0.46%,"($370,800)","$723,333","$123,600",-,-,-,-,-,-,table_injured,2021
Tyree Jackson,TE,24,"$563,711",0.31%,"($25,200)","$551,111","$12,600",-,-,-,-,-,-,table_injured,2021
Jason Croom,TE,27,"$465,000",0.25%,-,"$465,000",-,-,-,-,-,-,-,table_injured,2021
Joe Ostman,DE,26,"$440,000",0.24%,-,"$440,000",-,-,-,-,-,-,-,table_injured,2021
Brett Toth,RT,25,"$283,332",0.16%,-,"$283,332",-,-,-,-,-,-,-,table_injured,2021
Deon Cain,WR,,"$168,000",0.09%,,,,,,,,,,table_practice-squad,2021
Keesean Johnson,WR,,"$165,600",0.09%,,,,,,,,,,table_practice-squad,2021
Matt Leo,DE,,"$165,600",0.09%,,,,,,,,,,table_practice-squad,2021
Craig James,CB,,"$126,000",0.07%,,,,,,,,,,table_practice-squad,2021
John Hightower,WR,,"$82,800",0.05%,,,,,,,,,,table_practice-squad,2021
Luke Juriga,C,,"$55,200",0.03%,,,,,,,,,,table_practice-squad,2021
Kerryon Johnson,RB,,"$28,000",0.02%,,,,,,,,,,table_practice-squad,2021
Luke Juriga,C,,"$18,400",0.01%,,,,,,,,,,table_practice-squad,2021
Matt McCrane,K,,"$9,200",0.01%,,,,,,,,,,table_practice-squad,2021
Carson Wentz,QB,,"$33,820,608",18.53%,,,,,,,,,,table_dead,2021
Zach Ertz,TE,,"$7,054,833",3.87%,,,,,,,,,,table_dead,2021
DeSean Jackson,WR,,"$5,802,000",3.18%,,,,,,,,,,table_dead,2021
Alshon Jeffery,WR,,"$5,590,735",3.06%,,,,,,,,,,table_dead,2021
Malik Jackson,DT,,"$3,611,000",1.98%,,,,,,,,,,table_dead,2021
Rick Lovato,LS,,"$1,227,500",0.67%,,,,,,,,,,table_dead,2021
Joe Flacco,QB,,"$903,055",0.49%,,,,,,,,,,table_dead,2021
Eric Wilson,OLB,,"$803,000",0.44%,,,,,,,,,,table_dead,2021
Brett Toth,RT,,"$414,576",0.23%,,,,,,,,,,table_dead,2021
Mac McCain,CB,,"$403,335",0.22%,,,,,,,,,,table_dead,2021
Le'Raven Clark,RT,,"$264,000",0.14%,,,,,,,,,,table_dead,2021
Shareef Miller,DE,,"$243,264",0.13%,,,,,,,,,,table_dead,2021
JaCoby Stevens,S,,"$216,543",0.12%,,,,,,,,,,table_dead,2021
Jordan Howard,RB,,"$208,000",0.11%,,,,,,,,,,table_dead,2021
Cameron Malveaux,DE,,"$204,844",0.11%,,,,,,,,,,table_dead,2021
Nick Mullens,QB,,"$200,000",0.11%,,,,,,,,,,table_dead,2021
John Hightower,WR,,"$191,946",0.11%,,,,,,,,,,table_dead,2021
Jared Mayden,S,,"$165,198",0.09%,,,,,,,,,,table_dead,2021
Kayode Awosika,G,,"$156,400",0.09%,,,,,,,,,,table_dead,2021
Jason Huntley,RB,,"$156,400",0.09%,,,,,,,,,,table_dead,2021
Raequan Williams,DT,,"$156,400",0.09%,,,,,,,,,,table_dead,2021
Marvin Wilson,DT,,"$156,400",0.09%,,,,,,,,,,table_dead,2021
Richard Rodgers,TE,,"$124,000",0.07%,,,,,,,,,,table_dead,2021
Elijah Riley,CB,,"$123,600",0.07%,,,,,,,,,,table_dead,2021
Prince Tega Wanogho,T,,"$112,257",0.06%,,,,,,,,,,table_dead,2021
Noah Togiai,TE,,"$101,200",0.06%,,,,,,,,,,table_dead,2021
Richard Rodgers,TE,,"$100,000",0.05%,,,,,,,,,,table_dead,2021
Hassan Ridgeway,DT,,"$100,000",0.05%,,,,,,,,,,table_dead,2021
Michael Walker,WR,,"$97,776",0.05%,,,,,,,,,,table_dead,2021
Michael Jacquet,CB,,"$74,400",0.04%,,,,,,,,,,table_dead,2021
Craig James,CB,,"$73,600",0.04%,,,,,,,,,,table_dead,2021
Jhamon Ausbon,WR,,"$73,333",0.04%,,,,,,,,,,table_dead,2021
Casey Toohill,DE,,"$69,024",0.04%,,,,,,,,,,table_dead,2021
Iosua Opeta,G,,"$65,622",0.04%,,,,,,,,,,table_dead,2021
Andrew Adams,S,,"$65,000",0.04%,,,,,,,,,,table_dead,2021
Christian Elliss,DE,,"$55,200",0.03%,,,,,,,,,,table_dead,2021
Noah Togiai,TE,,"$50,000",0.03%,,,,,,,,,,table_dead,2021
Christian Elliss,DE,,"$46,000",0.03%,,,,,,,,,,table_dead,2021
Nick Eubanks,TE,,"$46,000",0.03%,,,,,,,,,,table_dead,2021
Travis Fulgham,WR,,"$46,000",0.03%,,,,,,,,,,table_dead,2021
Luke Juriga,C,,"$38,266",0.02%,,,,,,,,,,table_dead,2021
Matt Pryor,T,,"$33,198",0.02%,,,,,,,,,,table_dead,2021
JaQuan Bailey,DE,,"$30,000",0.02%,,,,,,,,,,table_dead,2021
Mac McCain,CB,,"$27,600",0.02%,,,,,,,,,,table_dead,2021
Casey Tucker,T,,"$27,600",0.02%,,,,,,,,,,table_dead,2021
Harry Crider,C,,"$27,500",0.02%,,,,,,,,,,table_dead,2021
Obi Melifonwu,S,,"$25,833",0.01%,,,,,,,,,,table_dead,2021
Raequan Williams,DT,,"$25,000",0.01%,,,,,,,,,,table_dead,2021
Elijah Holyfield,RB,,"$21,117",0.01%,,,,,,,,,,table_dead,2021
Casey Tucker,T,,"$18,400",0.01%,,,,,,,,,,table_dead,2021
Kyle Lauletta,QB,,"$13,529",0.01%,,,,,,,,,,table_dead,2021
Adrian Killins,RB,,"$12,600",0.01%,,,,,,,,,,table_dead,2021
Grayland Arnold,CB,,"$10,000",0.01%,,,,,,,,,,table_dead,2021
Raequan Williams,DT,,"$10,000",0.01%,,,,,,,,,,table_dead,2021
Harry Crider,C,,"$9,200",0.01%,,,,,,,,,,table_dead,2021
Jared Mayden,S,,"$9,200",0.01%,,,,,,,,,,table_dead,2021
Matt McCrane,K,,"$9,200",0.01%,,,,,,,,,,table_dead,2021
Matt McCrane,K,,"$9,200",0.01%,,,,,,,,,,table_dead,2021
Ross Pierschbacher,G,,"$9,200",0.01%,,,,,,,,,,table_dead,2021
Prince Smith,CB,,"$6,000",0.00%,,,,,,,,,,table_dead,2021
Manasseh Bailey,WR,,"$5,000",0.00%,,,,,,,,,,table_dead,2021
Adrian Killins,RB,,"$5,000",0.00%,,,,,,,,,,table_dead,2021
Michael Warren,RB,,"$5,000",0.00%,,,,,,,,,,table_dead,2021
Julian Good-Jones,G,,"$4,667",0.00%,,,,,,,,,,table_dead,2021
Kayode Awosika,G,,"$4,166",0.00%,,,,,,,,,,table_dead,2021
Javon Hargrave,DT,29,"$17,802,000",8.55%,"($17,008,000)","$12,750,000","$2,450,000",-,-,-,"$250,000","$2,352,000",-,table_active,2022
Lane Johnson,RT,32,"$11,059,000",5.31%,"($35,123,000)","$1,120,000","$600,000",-,-,"$2,249,000","$150,000","$6,940,000",-,table_active,2022
Darius Slay,CB,31,"$9,731,000",4.67%,"($32,140,000)","$1,120,000","$3,250,000",-,-,-,-,"$5,361,000",-,table_active,2022
Brandon Graham,DE,34,"$9,413,000",4.52%,"($26,574,000)","$1,150,000","$2,500,000",-,-,-,"$100,000","$5,663,000",-,table_active,2022
Jason Kelce,C,35,"$8,645,000",4.15%,"($29,168,000)","$1,120,000","$5,525,000",-,-,"$1,400,000",-,"$600,000",-,table_active,2022
A.J. Brown,WR,25,"$5,680,894",2.73%,"($39,999,000)","$986,000","$4,694,894",-,-,-,-,-,-,table_active,2022
DeVonta Smith,WR,24,"$4,577,589",2.20%,"($16,479,319)","$825,000","$3,002,071",-,"$750,518",-,-,-,-,table_active,2022
Jordan Mailata,LT,25,"$4,422,000",2.12%,"($43,920,000)","$965,000","$2,050,000",-,-,"$1,407,000",-,-,-,table_active,2022
Fletcher Cox,DT,32,"$4,000,000",1.92%,"($14,000,000)","$1,500,000","$2,500,000",-,-,-,-,-,-,table_active,2022
Isaac Seumalo,G,29,"$3,976,000",1.91%,"($10,471,000)","$1,035,000","$800,000",-,-,"$160,000",-,"$1,981,000",-,table_active,2022
Andre Dillard,LT,27,"$3,936,095",1.89%,"($3,936,095)","$2,181,898","$1,754,197",-,-,-,-,-,-,table_active,2022
Haason Reddick,OLB,28,"$3,878,000",1.86%,"($30,250,000)","$1,035,000","$2,843,000",-,-,-,-,-,-,table_active,2022
Dallas Goedert,TE,27,"$3,721,732",1.79%,"($26,425,060)","$1,035,000","$2,043,600",-,-,"$643,132",-,-,-,table_active,2022
Josh Sweat,DE,25,"$3,628,000",1.74%,"($33,340,000)","$1,035,000","$2,000,000",-,-,"$593,000",-,-,-,table_active,2022
Jordan Davis,DT,22,"$3,080,340",1.48%,"($17,009,278)","$705,000","$2,375,340",-,-,-,-,-,-,table_active,2022
